Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
11,Knights,46,Titans,26,Lachlan Miller,0
11,Knights,46,Titans,26,Dominic Young,2
11,Knights,46,Titans,26,Dane Gagai,1
11,Knights,46,Titans,26,Bradman Best,2
11,Knights,46,Titans,26,Greg Marzhew,1
11,Knights,46,Titans,26,Kalyn Ponga captain,0
11,Knights,46,Titans,26,Jackson Hastings,0
11,Knights,46,Titans,26,Daniel Saifiti,0
11,Knights,46,Titans,26,Phoenix Crossland,0
11,Knights,46,Titans,26,Leo Thompson,0
11,Knights,46,Titans,26,Tyson Frizell,1
11,Knights,46,Titans,26,Lachlan Fitzgibbon,0
11,Knights,46,Titans,26,Jack Hetherington,0
11,Knights,46,Titans,26,Jayden Campbell,1
11,Knights,46,Titans,26,Alofiana Khan-Pereira,1
11,Knights,46,Titans,26,Brian Kelly,0
11,Knights,46,Titans,26,Jojo Fifita,0
11,Knights,46,Titans,26,Phillip Sami,1
11,Knights,46,Titans,26,Kieran Foran,0
11,Knights,46,Titans,26,Tanah Boyd,0
11,Knights,46,Titans,26,Moeaki Fotuaika,0
11,Knights,46,Titans,26,Chris Randall,0
11,Knights,46,Titans,26,Tino Fa'asuamaleaui captain,0
11,Knights,46,Titans,26,David Fifita,2
11,Knights,46,Titans,26,Joe Stimson,0
11,Knights,46,Titans,26,Isaac Liu,0
