Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Dylan Edwards,1,Fullback,80,0,0,0,0,0,0.0,0,0,45,17,150,32,35,0,0,0,0,9,1,0,3.14,0,0,0,1,0,18,36,1.06,100.0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Sunia Turuva,2,Winger,80,0,0,0,0,0,0.0,0,0,28,20,198,35,61,0,0,0,0,2,0,0,3.14,0,0,0,0,0,2,23,0.1,100.0,4,0,0,0,1,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
Izack Tago,3,Centre,80,4,1,0,0,0,0.0,0,0,32,13,144,0,37,0,0,0,0,2,0,0,3.92,0,0,0,0,0,11,19,0.85,82.35,14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Stephen Crichton,4,Centre,80,6,1,1,1,0,100.0,0,0,58,12,137,4,51,1,1,1,0,2,1,0,3.03,0,0,0,0,0,6,16,0.5,90.48,19,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Brian To'o,5,Winger,80,4,1,0,0,0,0.0,0,0,49,16,168,0,56,1,0,0,0,3,1,0,2.96,0,0,0,0,0,0,16,0.0,86.67,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jarome Luai,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,36,9,98,0,9,1,0,1,0,3,0,0,2.75,1,13,0,0,0,33,38,3.67,91.67,22,2,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,80,0
Nathan Cleary,7,Halfback,80,2,0,0,2,1,33.33,0,0,37,8,65,0,4,0,0,0,0,0,0,0,3.7,0,0,0,0,2,35,56,4.38,76.0,19,5,1,0,0,19,501,2,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,80,0
Moses Leota,8,Prop,45,0,0,0,0,0,0.0,0,0,36,9,67,0,23,0,0,0,0,0,9,0,2.65,0,0,0,1,0,1,10,0.11,91.18,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,21
Mitch Kenny,9,Hooker,41,0,0,0,0,0,0.0,0,0,41,8,65,0,14,0,1,1,0,0,1,0,2.81,5,36,0,0,0,46,52,5.75,86.49,32,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,11
James Fisher-Harris,10,Prop,55,0,0,0,0,0,0.0,0,0,56,13,106,21,25,0,0,0,0,0,10,0,2.78,0,0,0,1,0,2,14,0.15,95.83,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26
Luke Garner,11,2nd Row,66,0,0,0,0,0,0.0,0,0,63,10,97,0,30,1,1,0,0,9,10,0,3.03,0,0,0,2,0,1,11,0.1,90.91,30,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,66,0
Liam Martin,12,2nd Row,69,0,0,0,0,0,0.0,0,0,50,13,134,0,48,0,0,0,0,7,13,0,2.63,0,0,0,0,0,0,15,0.0,86.11,31,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,55,13
Isaah Yeo,13,Lock,80,0,0,0,0,0,0.0,0,0,61,18,159,0,45,0,1,0,0,3,14,0,2.85,0,0,0,0,0,21,35,1.17,95.45,42,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80,0
