Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Latrell Mitchell,1,Fullback,80,2,0,1,2,0,50.0,0,0,54,12,113,8,56,0,1,0,0,6,0,0,3.41,1,5,0,3,1,13,24,1.08,85.71,6,0,1,0,1,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Alex Johnston,2,Winger,80,4,1,0,0,0,0.0,0,0,40,12,129,0,21,1,0,0,0,3,0,0,3.47,0,0,0,1,0,6,19,0.5,100.0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Isaiah Tass,3,Centre,80,4,1,0,0,0,0.0,0,0,45,19,168,0,49,1,0,0,0,3,1,0,3.52,1,17,0,0,0,6,23,0.32,100.0,12,0,0,0,1,1,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Campbell Graham,4,Centre,80,0,0,0,0,0,0.0,0,0,20,11,110,0,41,0,0,0,0,3,0,0,3.84,0,0,0,0,0,4,12,0.36,69.57,16,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80,0
Izaac Tu’itupou Thompson,5,Winger,80,0,0,0,0,0,0.0,0,0,14,15,109,6,37,0,0,0,0,2,1,0,3.77,0,0,0,0,0,0,19,0.0,100.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0
Cody Walker,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,39,11,81,0,9,0,1,1,0,1,0,0,4.14,1,8,0,0,0,28,38,2.55,92.31,24,2,0,0,0,6,139,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Lachlan Ilias,7,Halfback,80,0,0,0,0,0,0.0,0,0,26,4,30,0,2,0,0,0,0,1,0,0,2.0,0,0,0,0,0,23,33,5.75,81.82,18,3,1,0,0,8,231,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Daniel Suluka-Fifita,8,Interchange,25,0,0,0,0,0,0.0,0,0,19,9,87,0,37,0,0,0,0,1,9,0,4.35,0,0,0,0,0,0,10,0.0,80.0,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0
Damien Cook,9,Hooker,80,0,0,0,0,0,0.0,0,0,57,8,50,0,15,0,0,0,0,0,2,0,4.84,4,28,0,2,0,109,116,13.63,92.31,60,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,80,0
Thomas Burgess,10,Prop,39,0,0,0,0,0,0.0,0,0,35,13,114,14,50,0,0,0,0,2,11,0,3.2,0,0,0,1,0,0,13,0.0,86.96,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,17
Keaon Koloamatangi,11,2nd Row,80,0,0,0,0,0,0.0,0,0,55,14,116,11,34,0,0,0,0,0,13,0,3.48,0,0,0,2,0,2,16,0.14,93.48,43,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Michael Chee Kam,12,2nd Row,80,0,0,0,0,0,0.0,0,0,43,12,73,1,25,0,0,0,0,0,11,0,3.36,0,0,0,1,0,2,16,0.17,87.5,35,4,1,0,1,1,16,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
Cameron Murray,13,Lock,59,0,0,0,0,0,0.0,0,0,45,17,133,0,12,0,0,0,0,1,8,0,3.47,0,0,0,1,1,16,24,0.94,88.89,40,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,25,34
