,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,15.0,Bulldogs,12.0,Eels,34.0,Hayze Perham,1.0,1.0,213.0,1018.1,33.0,25.0,Fullback,80.0,4.0,51.0,21.0,134.0,19.0,1.0,6.0,3.5,38.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
1,15.0,Bulldogs,12.0,Eels,34.0,Jacob Kiraz,0.0,1.0,213.0,1018.1,33.0,25.0,Winger,80.0,0.0,40.0,18.0,152.0,45.0,0.0,3.0,3.78,22.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
2,15.0,Bulldogs,12.0,Eels,34.0,Jake Averillo,0.0,1.0,213.0,1018.1,33.0,25.0,Centre,67.0,0.0,33.0,12.0,92.0,27.0,0.0,1.0,3.1,15.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
3,15.0,Bulldogs,12.0,Eels,34.0,Paul Alamoti,0.0,1.0,213.0,1018.1,33.0,25.0,Centre,80.0,0.0,23.0,15.0,123.0,19.0,0.0,3.0,3.36,18.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
4,15.0,Bulldogs,12.0,Eels,34.0,Josh Addo-Carr,0.0,1.0,213.0,1018.1,33.0,25.0,Winger,80.0,0.0,23.0,10.0,94.0,19.0,1.0,4.0,3.36,20.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
5,15.0,Bulldogs,12.0,Eels,34.0,Karl Oloapu,0.0,1.0,213.0,1018.1,33.0,25.0,Five-Eighth,80.0,0.0,56.0,8.0,58.0,4.0,0.0,6.0,2.48,53.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
6,15.0,Bulldogs,12.0,Eels,34.0,Matt Burton captain,0.0,1.0,213.0,1018.1,33.0,25.0,Five-Eighth,80.0,0.0,56.0,8.0,58.0,4.0,0.0,6.0,2.48,53.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
7,15.0,Bulldogs,12.0,Eels,34.0,Tevita Pangai Junior,0.0,1.0,213.0,1018.1,33.0,25.0,Prop,51.0,0.0,47.0,15.0,131.0,43.0,0.0,0.0,2.83,17.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
8,15.0,Bulldogs,12.0,Eels,34.0,Reed Mahoney,0.0,1.0,213.0,1018.1,33.0,25.0,Hooker,69.0,0.0,39.0,4.0,28.0,1.0,1.0,1.0,4.8,85.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
9,15.0,Bulldogs,12.0,Eels,34.0,Chris Patolo,0.0,1.0,213.0,1018.1,33.0,25.0,Hooker,69.0,0.0,39.0,4.0,28.0,1.0,1.0,1.0,4.8,85.0,186.0,"1,589",410.0,7.0,37.0,37.85,103.0,3.5,223.0,"2,054",536.0,6.0,56.0,46.7,239.0,3.71,79.63,348.0,56.0,33.0,79.29,268.0,37.0,33.0,12.0,2.0,2.0,0.0,15.0,8.0,1.0,1.0,19.0,451.0,260.0,19.0,18.0,471.0,252.0,17.0,53.0,31:39,65%,47.0,27:40,80.0
