Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Charnze Nicoll-Klokstad,1,Fullback,80,4,1,0,0,0,0.0,0,0,56,25,211,13,63,1,0,0,0,6,2,0,3.98,0,0,0,2,3,23,47,0.92,75.0,6,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Dallin Watene-Zelezniak,2,Winger,80,4,1,0,0,0,0.0,0,0,15,12,95,0,34,1,0,0,0,0,1,0,3.43,0,0,0,1,0,3,19,0.25,33.33,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
Ali Leiataua,3,Centre,68,0,0,0,0,0,0.0,0,0,39,10,89,0,33,1,1,0,0,3,2,0,3.78,0,0,0,0,1,5,14,0.5,90.0,18,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
Adam Pompey,4,Centre,80,4,0,2,2,0,100.0,0,0,27,9,75,0,30,0,1,0,0,0,0,0,3.7,0,0,0,0,0,3,11,0.33,92.86,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Marcelo Montoya,5,Winger,80,0,0,0,0,0,0.0,0,0,18,15,136,52,44,0,0,0,0,2,0,0,3.21,0,0,0,0,0,0,16,0.0,100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Luke Metcalf,6,Five-Eighth,80,4,1,0,0,0,0.0,0,0,54,9,91,0,13,2,0,0,0,7,0,0,4.67,1,10,0,1,1,22,35,2.44,83.33,15,3,0,0,0,5,63,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,80,0
Shaun Johnson,7,Halfback,68,12,1,4,4,0,100.0,0,0,75,8,50,0,0,0,2,3,0,0,0,0,4.12,0,0,0,1,0,33,49,4.13,76.92,20,3,3,1,1,12,422,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,64,3
Addin Fonua-Blake,8,Prop,64,0,0,0,0,0,0.0,0,0,56,18,207,46,89,0,0,0,0,1,14,0,3.38,0,0,0,1,0,4,21,0.22,100.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,18
Wayde Egan,9,Hooker,80,4,1,0,0,0,0.0,0,0,60,6,59,0,15,1,0,0,0,3,1,0,4.08,5,48,0,0,4,116,121,19.33,88.89,48,2,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,80,0
Bunty Afoa,10,Prop,14,0,0,0,0,0,0.0,0,0,14,1,13,0,5,0,0,0,0,0,1,0,2.44,0,0,0,0,0,0,1,0.0,100.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Jackson Ford,11,2nd Row,77,0,0,0,0,0,0.0,0,0,26,12,100,0,45,0,0,0,0,0,11,0,3.05,0,0,0,0,0,2,13,0.17,80.95,34,5,3,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,76,0
Marata Niukore,12,2nd Row,65,0,0,0,0,0,0.0,0,0,23,11,89,0,40,0,0,0,0,0,11,0,3.78,0,0,0,0,0,0,12,0.0,83.33,30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,54,15
Tohu Harris,13,Lock,74,0,0,0,0,0,0.0,0,0,58,16,130,0,45,0,1,1,0,0,9,0,3.04,0,0,0,0,4,22,31,1.38,89.8,44,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,61,11
