Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
17,Rabbitohs,6,Cowboys,31,Blake Taaffe,0
17,Rabbitohs,6,Cowboys,31,Alex Johnston,0
17,Rabbitohs,6,Cowboys,31,Isaiah Tass,0
17,Rabbitohs,6,Cowboys,31,Campbell Graham,0
17,Rabbitohs,6,Cowboys,31,Richard Kennar,0
17,Rabbitohs,6,Cowboys,31,Cody Walker,0
17,Rabbitohs,6,Cowboys,31,Lachlan Ilias,1
17,Rabbitohs,6,Cowboys,31,Tevita Tatola,0
17,Rabbitohs,6,Cowboys,31,Damien Cook,0
17,Rabbitohs,6,Cowboys,31,Hame Sele,0
17,Rabbitohs,6,Cowboys,31,Keaon Koloamatangi,0
17,Rabbitohs,6,Cowboys,31,Jacob Host,0
17,Rabbitohs,6,Cowboys,31,Cameron Murray captain,0
17,Rabbitohs,6,Cowboys,31,Scott Drinkwater,0
17,Rabbitohs,6,Cowboys,31,Semi Valemei,0
17,Rabbitohs,6,Cowboys,31,Peta Hiku,0
17,Rabbitohs,6,Cowboys,31,Valentine Holmes,0
17,Rabbitohs,6,Cowboys,31,Murray Taulagi,0
17,Rabbitohs,6,Cowboys,31,Tom Dearden,1
17,Rabbitohs,6,Cowboys,31,Chad Townsend captain,0
17,Rabbitohs,6,Cowboys,31,Jordan McLean,0
17,Rabbitohs,6,Cowboys,31,Reece Robson,0
17,Rabbitohs,6,Cowboys,31,Coen Hess,0
17,Rabbitohs,6,Cowboys,31,Luciano Leilua,0
17,Rabbitohs,6,Cowboys,31,Jeremiah Nanai,0
17,Rabbitohs,6,Cowboys,31,Jake Granville,0
