Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
10,Sea Eagles,6,Broncos,32,Tom Trbojevic,0
10,Sea Eagles,6,Broncos,32,Jason Saab,0
10,Sea Eagles,6,Broncos,32,Brad Parker,0
10,Sea Eagles,6,Broncos,32,Tolutau Koula,0
10,Sea Eagles,6,Broncos,32,Reuben Garrick,0
10,Sea Eagles,6,Broncos,32,Cooper Johns,0
10,Sea Eagles,6,Broncos,32,Daly Cherry-Evans captain,0
10,Sea Eagles,6,Broncos,32,Taniela Paseka,0
10,Sea Eagles,6,Broncos,32,Lachlan Croker,0
10,Sea Eagles,6,Broncos,32,Sean Keppie,0
10,Sea Eagles,6,Broncos,32,Haumole Olakau'atu,0
10,Sea Eagles,6,Broncos,32,Kelma Tuilagi,0
10,Sea Eagles,6,Broncos,32,Josh Aloiai,0
10,Sea Eagles,6,Broncos,32,Reece Walsh,0
10,Sea Eagles,6,Broncos,32,Jesse Arthars,1
10,Sea Eagles,6,Broncos,32,Kotoni Staggs,0
10,Sea Eagles,6,Broncos,32,Herbie Farnworth,1
10,Sea Eagles,6,Broncos,32,Selwyn Cobbo,3
10,Sea Eagles,6,Broncos,32,Ezra Mam,0
10,Sea Eagles,6,Broncos,32,Adam Reynolds captain,0
10,Sea Eagles,6,Broncos,32,Thomas Flegler,0
10,Sea Eagles,6,Broncos,32,Billy Walters,1
10,Sea Eagles,6,Broncos,32,Payne Haas,0
10,Sea Eagles,6,Broncos,32,Kurt Capewell,0
10,Sea Eagles,6,Broncos,32,Jordan Riki,0
10,Sea Eagles,6,Broncos,32,Patrick Carrigan,0
