Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Nick Meaney,1,Fullback,80,12,1,3,3,1,100.0,0,0,44,10,70,20,14,0,2,2,0,3,0,0,3.64,0,0,0,0,0,14,26,1.4,37.5,3,4,1,0,3,1,21,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,80,0
Will Warbrick,2,Winger,80,0,0,0,0,0,0.0,0,0,21,13,157,19,54,1,0,0,0,3,0,0,2.63,0,0,0,0,0,1,15,0.08,0.0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Reimis Smith,3,Centre,80,0,0,0,0,0,0.0,0,0,11,6,61,0,25,0,1,0,0,2,0,0,2.76,0,0,0,0,0,6,12,1.0,70.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Justin Olam,4,Centre,36,4,1,0,0,0,0.0,0,0,24,7,70,0,27,1,0,0,0,2,0,0,3.61,0,0,0,0,0,1,9,0.14,71.43,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36,0
Xavier Coates,5,Winger,80,4,1,0,0,0,0.0,0,0,35,15,131,48,31,1,0,0,0,7,0,0,3.27,0,0,0,0,0,2,19,0.13,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Cameron Munster,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,44,12,88,0,24,0,0,0,0,1,0,0,4.19,1,11,0,2,4,35,47,2.92,81.82,27,5,1,0,1,6,178,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,80,0
Jahrome Hughes,7,Halfback,80,0,0,0,0,0,0.0,0,0,33,9,61,7,13,0,1,0,0,2,0,0,2.3,0,0,0,1,1,26,38,2.89,77.27,17,5,0,0,0,8,245,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Nelson Asofa-Solomona,8,Interchange,32,0,0,0,0,0,0.0,0,0,19,7,56,0,21,0,0,0,0,3,7,0,3.47,0,0,0,0,0,0,9,0.0,76.92,20,4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,24,7
Harry Grant,9,Hooker,72,0,0,0,0,0,0.0,0,0,39,7,35,0,4,0,0,0,0,0,0,0,3.68,6,33,0,0,2,88,86,12.57,88.24,45,5,1,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
Christian Welch,10,Prop,43,0,0,0,0,0,0.0,0,0,48,7,56,0,17,0,0,0,0,1,7,0,3.27,0,0,0,2,0,5,12,0.71,94.59,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17
Trent Loiero,11,2nd Row,80,0,0,0,0,0,0.0,0,0,45,12,105,0,45,0,0,0,0,1,11,0,4.02,0,0,0,0,0,2,14,0.17,91.11,41,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Eliesa Katoa,12,2nd Row,80,0,0,0,0,0,0.0,0,0,44,10,87,0,36,1,0,0,0,3,10,0,3.45,0,0,0,0,0,2,12,0.2,88.89,32,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Josh King,13,Lock,63,0,0,0,0,0,0.0,0,0,41,8,70,0,26,0,0,0,0,0,8,0,3.64,0,0,0,1,0,1,9,0.13,92.11,35,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,62,0
