Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
21,Rabbitohs,20,Broncos,36,Blake Taaffe,0
21,Rabbitohs,20,Broncos,36,Alex Johnston,1
21,Rabbitohs,20,Broncos,36,Isaiah Tass,1
21,Rabbitohs,20,Broncos,36,Campbell Graham,1
21,Rabbitohs,20,Broncos,36,Taane Milne,0
21,Rabbitohs,20,Broncos,36,Cody Walker,0
21,Rabbitohs,20,Broncos,36,Lachlan Ilias,0
21,Rabbitohs,20,Broncos,36,Hame Sele,0
21,Rabbitohs,20,Broncos,36,Damien Cook,0
21,Rabbitohs,20,Broncos,36,Thomas Burgess,0
21,Rabbitohs,20,Broncos,36,Keaon Koloamatangi,0
21,Rabbitohs,20,Broncos,36,Jai Arrow,0
21,Rabbitohs,20,Broncos,36,Cameron Murray captain,0
21,Rabbitohs,20,Broncos,36,Reece Walsh,1
21,Rabbitohs,20,Broncos,36,Jesse Arthars,0
21,Rabbitohs,20,Broncos,36,Kotoni Staggs,2
21,Rabbitohs,20,Broncos,36,Herbie Farnworth,0
21,Rabbitohs,20,Broncos,36,Selwyn Cobbo,1
21,Rabbitohs,20,Broncos,36,Ezra Mam,0
21,Rabbitohs,20,Broncos,36,Adam Reynolds captain,0
21,Rabbitohs,20,Broncos,36,Keenan Palasia,0
21,Rabbitohs,20,Broncos,36,Billy Walters,0
21,Rabbitohs,20,Broncos,36,Payne Haas,0
21,Rabbitohs,20,Broncos,36,Kurt Capewell,0
21,Rabbitohs,20,Broncos,36,Patrick Carrigan,0
21,Rabbitohs,20,Broncos,36,Martin Taupau,0
