Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Jahream Bula,1,Fullback,80,0,0,0,0,0,0.0,0,0,31,19,158,46,44,0,0,0,0,4,0,0,3.62,0,0,0,2,1,6,25,0.32,60.0,6,4,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
Asu Kepaoa,2,Winger,80,0,0,0,0,0,0.0,0,0,12,13,86,0,25,0,0,0,0,0,0,0,3.33,0,0,0,1,0,2,17,0.15,66.67,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Starford To'a,3,Centre,80,0,0,0,0,0,0.0,0,0,24,11,94,0,22,0,0,0,0,3,0,0,3.55,1,9,0,1,0,3,14,0.27,77.27,17,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,80,0
Tommy Talau,4,Centre,80,4,1,0,0,0,0.0,0,0,41,9,75,0,14,1,0,0,0,4,0,0,3.14,0,0,1,0,1,5,12,0.56,88.89,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Junior Tupou,5,Winger,80,0,0,0,0,0,0.0,0,0,13,8,89,18,36,0,0,0,0,2,0,0,3.07,0,0,0,0,0,2,10,0.25,50.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Brandon Wakeham,7,Halfback,80,4,0,2,2,0,100.0,0,0,45,9,52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,47,63,5.22,86.21,25,2,2,0,0,16,518,1,1,4,0,0,1,2,0,0,0,2,0,0,0,0,0,80,0
Stefano Utoikamanu,8,Prop,46,0,0,0,0,0,0.0,0,0,38,10,85,0,32,0,0,0,0,0,10,0,3.47,0,0,0,1,1,3,14,0.3,97.06,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,24,20
Jake Simpkin,9,Hooker,51,0,0,0,0,0,0.0,0,0,26,3,17,0,2,0,0,0,0,0,2,0,5.14,1,13,0,0,0,68,70,22.67,83.33,35,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
David Klemmer,10,Prop,50,0,0,0,0,0,0.0,0,0,46,13,127,0,46,0,0,0,0,1,13,0,3.21,0,0,0,0,0,5,18,0.38,97.14,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,24
Isaiah Papali'i,11,2nd Row,74,0,0,0,0,0,0.0,0,0,30,9,77,0,38,0,0,0,0,1,8,0,3.41,1,2,0,0,0,0,9,0.0,90.63,29,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,74,0
John Bateman,12,2nd Row,80,0,0,0,0,0,0.0,0,0,69,14,109,0,41,0,0,0,0,2,14,0,3.98,0,0,0,2,0,4,18,0.29,98.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Fonua Pole,13,Lock,59,0,0,0,0,0,0.0,0,0,44,15,128,0,51,0,0,0,0,0,15,0,3.53,0,0,0,1,1,3,18,0.2,92.31,36,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,26
Tallyn Da Silva,14,Interchange,29,0,0,0,0,0,0.0,0,0,16,1,16,0,7,0,0,0,0,0,1,0,0.0,0,0,0,0,1,43,42,43.0,80.77,21,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
