Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Sebastian Kris,1,Fullback,80,4,1,0,0,0,0.0,0,0,28,12,129,8,66,0,0,0,0,3,0,0,2.75,2,26,0,0,3,4,18,0.33,75.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Albert Hopoate,2,Winger,80,4,1,0,0,0,0.0,0,0,37,15,129,43,40,1,0,0,0,3,0,0,3.03,1,3,0,1,0,2,17,0.13,75.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jarrod Croker,3,Centre,80,10,0,3,4,2,83.33,0,0,21,10,94,4,38,0,0,0,0,1,0,0,3.8,0,0,0,0,0,7,15,0.7,60.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Matthew Timoko,4,Centre,80,4,1,0,0,0,0.0,0,0,49,16,201,0,73,1,0,0,0,7,0,0,3.08,0,0,0,0,0,1,17,0.06,70.0,7,1,2,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Jordan Rapana,5,Winger,80,0,0,0,0,0,0.0,0,0,24,14,108,11,49,0,0,1,0,1,2,0,2.93,1,7,0,1,0,5,21,0.36,80.0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Jack Wighton,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,40,4,31,0,10,0,1,1,0,1,0,0,2.93,2,15,0,0,3,36,45,9.0,94.44,17,1,0,0,0,6,172,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jamal Fogarty,7,Halfback,80,0,0,0,0,0,0.0,0,0,54,7,52,0,11,0,0,2,0,1,0,0,3.84,0,0,0,0,1,31,48,4.43,86.21,25,1,3,0,0,14,374,0,5,2,1,0,1,0,1,0,0,0,0,0,0,0,0,80,0
Josh Papalii,8,Prop,50,0,0,0,0,0,0.0,0,0,37,16,169,40,68,0,0,0,0,0,13,0,3.47,0,0,0,0,0,0,16,0.0,100.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,23
Zac Woolford,9,Hooker,32,0,0,0,0,0,0.0,0,0,17,2,20,0,7,0,0,0,0,0,1,0,2.28,1,7,0,0,0,45,46,22.5,94.44,17,0,1,0,0,1,24,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0
Joseph Tapine,10,Prop,50,0,0,0,0,0,0.0,0,0,60,17,190,0,80,0,0,0,0,3,17,0,3.06,0,0,0,2,0,4,21,0.24,93.75,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,21
Hudson Young,11,2nd Row,80,4,1,0,0,0,0.0,0,0,70,13,114,0,44,0,0,0,0,2,12,0,4.17,1,4,1,3,0,2,17,0.15,96.43,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Elliott Whitehead,12,2nd Row,80,0,0,0,0,0,0.0,0,0,29,7,49,0,17,0,0,0,0,0,7,0,3.23,0,0,0,2,0,5,13,0.71,82.86,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Corey Horsburgh,13,Lock,63,0,0,0,0,0,0.0,0,0,48,17,148,0,60,0,0,0,0,1,16,0,3.0,0,0,0,1,0,10,26,0.59,97.3,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,72,0
