Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Hamiso Tabuai-Fidow,1,Fullback,80,4,1,0,0,0,0.0,0,0,52,20,192,50,32,0,1,1,0,3,0,0,3.75,3,38,0,0,0,21,39,1.05,75.0,6,2,0,0,5,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jamayne Isaako,2,Winger,80,16,2,4,5,0,80.0,0,0,75,17,184,48,55,2,0,0,0,6,0,0,3.3,1,8,0,1,1,2,21,0.12,83.33,5,1,0,0,2,1,21,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Euan Aitken,3,Centre,80,0,0,0,0,0,0.0,0,0,28,17,138,0,42,0,0,0,0,2,0,0,3.6,0,0,0,1,0,5,19,0.29,84.62,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Brenko Lee,4,Centre,80,0,0,0,0,0,0.0,0,0,29,7,102,0,15,0,1,1,0,1,0,0,3.59,0,0,0,0,0,5,13,0.71,85.71,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Tesi Niu,5,Winger,80,0,0,0,0,0,0.0,0,0,19,12,105,29,34,0,0,0,0,1,0,0,3.96,1,2,0,1,0,2,14,0.17,100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Isaiya Katoa,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,11,12,76,0,14,0,0,0,0,0,0,0,4.79,0,0,0,0,2,26,43,2.17,54.55,6,3,2,0,0,6,196,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Sean O'Sullivan,7,Halfback,80,0,0,0,0,0,0.0,0,0,63,18,122,0,19,0,1,1,0,2,0,0,4.31,0,0,0,2,1,40,59,2.22,93.33,28,2,0,0,0,10,202,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,80,0
Jesse Bromwich,8,Prop,44,0,0,0,0,0,0.0,0,0,42,10,103,0,36,0,0,0,0,4,10,0,4.57,0,0,0,2,0,0,10,0.0,80.0,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20
Jeremy Marshall-King,9,Hooker,72,0,0,0,0,0,0.0,0,0,68,13,123,0,12,1,1,2,0,1,2,0,4.33,10,109,0,0,3,110,116,8.46,93.02,40,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,65,6
Jarrod Wallace,10,Prop,24,0,0,0,0,0,0.0,0,0,15,4,24,4,9,0,0,0,0,0,3,0,4.04,0,0,0,0,0,1,5,0.25,85.0,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
Felise Kaufusi,11,2nd Row,80,0,0,0,0,0,0.0,0,0,39,12,96,0,23,0,0,0,0,1,9,0,3.78,0,0,0,0,0,6,15,0.5,85.71,30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Kenneath Bromwich,12,2nd Row,67,0,0,0,0,0,0.0,0,0,54,17,139,0,44,0,0,0,0,1,16,0,3.45,0,0,0,1,0,4,20,0.24,94.44,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,61,6
Tom Gilbert,13,Lock,50,0,0,0,0,0,0.0,0,0,45,11,95,0,38,0,0,0,0,1,11,0,3.62,0,0,0,1,1,0,13,0.0,87.5,42,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,29,20
