Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
James Tedesco,1,Fullback,80,0,0,0,0,0,0.0,0,0,29,15,153,50,36,1,1,1,0,3,0,0,3.75,0,0,0,0,0,5,22,0.33,25.0,1,1,2,0,2,1,14,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
Daniel Tupou,2,Winger,80,4,1,0,0,0,0.0,0,0,33,19,179,0,70,0,0,0,0,1,0,0,3.92,0,0,0,0,0,0,21,0.0,100.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Joseph-Aukuso Suaalii,3,Centre,80,4,1,0,0,0,0.0,0,0,30,9,78,0,34,0,0,0,0,3,0,0,3.28,0,0,0,0,0,1,13,0.11,77.78,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Corey Allan,4,Interchange,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaxson Paulo,5,Winger,80,0,0,0,0,0,0.0,0,0,22,11,97,14,36,0,0,0,0,3,0,0,4.05,0,0,0,1,0,1,13,0.09,80.0,4,0,1,0,1,1,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
Luke Keary,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,34,12,110,0,5,1,0,2,0,0,0,0,5.3,0,0,0,1,3,30,38,2.5,71.43,10,3,1,0,0,5,118,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80,0
Sam Walker,7,Halfback,80,6,0,3,3,0,100.0,0,0,48,12,135,0,20,1,1,0,0,4,0,0,4.44,2,21,0,1,1,26,45,2.17,66.67,18,5,4,0,0,9,321,0,5,0,0,0,0,0,1,2,0,2,0,1,0,0,0,80,0
Lindsay Collins,8,Prop,56,0,0,0,0,0,0.0,0,0,59,13,129,25,38,0,0,0,0,8,11,0,3.98,0,0,0,0,0,2,17,0.15,84.78,39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,26
Brandon Smith,9,Hooker,59,0,0,0,0,0,0.0,0,0,34,10,73,0,13,0,0,0,0,2,5,0,4.29,5,38,0,0,0,38,45,3.8,90.63,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18
Matthew Lodge,10,Prop,35,0,0,0,0,0,0.0,0,0,30,13,114,13,30,0,0,0,0,2,12,0,3.1,0,0,0,1,0,0,13,0.0,93.75,15,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,28,25
Egan Butcher,11,2nd Row,69,0,0,0,0,0,0.0,0,0,31,7,53,0,22,0,0,0,0,1,7,0,4.78,0,0,0,0,0,1,9,0.14,91.11,41,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1,0,69,0
Nat Butcher,12,2nd Row,80,0,0,0,0,0,0.0,0,0,48,9,85,0,26,1,0,0,0,0,9,0,3.36,0,0,0,1,0,1,12,0.11,89.8,44,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Victor Radley,13,Lock,29,0,0,0,0,0,0.0,0,0,20,6,49,0,16,0,0,0,0,0,4,0,3.7,0,0,0,0,0,5,10,0.83,91.67,22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,3
