Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
13,Knights,28,Sea Eagles,18,Kalyn Ponga captain,0
13,Knights,28,Sea Eagles,18,Dominic Young,1
13,Knights,28,Sea Eagles,18,Dane Gagai,0
13,Knights,28,Sea Eagles,18,Bradman Best,1
13,Knights,28,Sea Eagles,18,Greg Marzhew,3
13,Knights,28,Sea Eagles,18,Tyson Gamble,0
13,Knights,28,Sea Eagles,18,Jackson Hastings,0
13,Knights,28,Sea Eagles,18,Daniel Saifiti,0
13,Knights,28,Sea Eagles,18,Phoenix Crossland,1
13,Knights,28,Sea Eagles,18,Leo Thompson,0
13,Knights,28,Sea Eagles,18,Jack Johns,0
13,Knights,28,Sea Eagles,18,Lachlan Fitzgibbon,0
13,Knights,28,Sea Eagles,18,Adam Elliott,0
13,Knights,28,Sea Eagles,18,Kaeo Weekes,0
13,Knights,28,Sea Eagles,18,Jason Saab,1
13,Knights,28,Sea Eagles,18,Brad Parker,0
13,Knights,28,Sea Eagles,18,Tolutau Koula,0
13,Knights,28,Sea Eagles,18,Reuben Garrick,1
13,Knights,28,Sea Eagles,18,Joshua Schuster,0
13,Knights,28,Sea Eagles,18,Cooper Johns,0
13,Knights,28,Sea Eagles,18,Taniela Paseka,0
13,Knights,28,Sea Eagles,18,Lachlan Croker captain,0
13,Knights,28,Sea Eagles,18,Toafofoa Sipley,0
13,Knights,28,Sea Eagles,18,Haumole Olakau'atu,0
13,Knights,28,Sea Eagles,18,Samuela Fainu,0
13,Knights,28,Sea Eagles,18,Sean Keppie,0
