Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Dylan Edwards,1,Fullback,80,4,1,0,0,0,0.0,0,0,56,22,202,98,44,1,0,0,0,8,0,0,2.77,0,0,0,0,1,24,46,1.09,50.0,1,0,1,0,5,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
Sunia Turuva,2,Winger,80,0,0,0,0,0,0.0,0,0,20,15,142,0,44,0,0,0,0,6,1,0,3.7,0,0,0,0,0,4,22,0.27,57.14,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Izack Tago,3,Centre,80,0,0,0,0,0,0.0,0,0,62,21,258,0,92,0,0,0,0,10,0,0,3.37,2,29,0,1,1,3,24,0.14,72.73,16,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
Jack Cogger,7,Halfback,80,4,0,2,4,0,50.0,0,0,70,13,98,0,15,0,0,0,0,2,0,0,3.18,0,0,0,0,8,49,75,3.77,95.45,21,0,1,0,0,22,559,3,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,80,0
Moses Leota,8,Prop,38,0,0,0,0,0,0.0,0,0,29,14,123,0,48,0,0,0,0,1,14,0,2.87,0,0,0,1,0,2,15,0.14,82.61,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15
Mitch Kenny,9,Hooker,69,0,0,0,0,0,0.0,0,0,37,4,19,0,3,0,0,0,0,0,0,0,4.42,4,19,0,1,4,113,116,28.25,90.24,37,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13
James Fisher-Harris,10,Prop,52,0,0,0,0,0,0.0,0,0,49,15,139,19,50,0,0,0,0,5,11,0,2.61,0,0,0,1,0,6,19,0.4,87.5,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23
Scott Sorensen,11,2nd Row,80,0,0,0,0,0,0.0,0,0,58,14,122,0,45,1,1,1,0,3,13,0,3.14,0,0,0,2,0,7,19,0.5,86.21,25,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Soni Luke,14,Interchange,15,0,0,0,0,0,0.0,0,0,16,3,25,0,5,0,0,0,0,1,1,0,3.2,2,15,0,0,1,20,24,6.67,100.0,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Lindsay Smith,15,Interchange,49,0,0,0,0,0,0.0,0,0,31,12,105,30,40,0,0,0,0,1,8,0,3.02,0,0,0,0,0,6,17,0.5,86.21,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
Spencer Leniu,16,Interchange,28,0,0,0,0,0,0.0,0,0,31,9,85,0,28,0,0,0,0,6,9,0,2.97,0,0,0,0,0,0,9,0.0,85.0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
Jaeman Salmon,17,Five-Eighth,80,4,1,0,0,0,0.0,0,0,31,12,93,0,31,1,0,0,0,3,0,0,3.34,2,13,0,1,0,41,54,3.42,60.87,14,8,1,0,0,3,68,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,80,0
Zac Hosking,18,2nd Row,66,0,0,0,0,0,0.0,0,0,40,13,107,0,40,0,0,0,0,2,13,0,3.0,0,0,0,1,1,5,18,0.38,82.86,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,24
