Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Kalyn Ponga,1,Fullback,80,4,1,0,0,0,0.0,0,0,17,14,98,21,27,0,1,0,0,2,0,0,3.67,1,1,0,1,0,24,39,1.71,35.71,5,8,1,0,1,3,84,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Dominic Young,2,Winger,80,0,0,0,0,0,0.0,0,0,31,12,104,2,20,1,0,1,0,2,0,0,3.51,0,0,0,3,0,4,17,0.33,66.67,2,1,0,0,3,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,80,0
Dane Gagai,3,Centre,80,0,0,0,0,0,0.0,0,0,31,21,168,6,39,1,0,0,0,8,0,0,2.98,1,5,0,1,0,3,23,0.14,78.95,15,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,0,0,0,0,80,0
Bradman Best,4,Centre,80,0,0,0,0,0,0.0,0,0,26,13,109,0,54,0,0,0,0,3,0,0,3.18,0,0,0,2,0,2,16,0.15,77.78,14,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Greg Marzhew,5,Winger,80,0,0,0,0,0,0.0,0,0,45,21,222,64,67,0,0,0,0,8,0,0,3.93,0,0,0,1,0,1,23,0.05,80.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tyson Gamble,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,21,5,29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,36,40,7.2,72.73,24,8,1,0,0,4,133,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Jackson Hastings,7,Halfback,73,8,1,2,2,0,100.0,0,0,46,10,75,0,11,1,0,0,0,5,0,0,3.25,0,0,0,0,0,43,59,4.3,65.22,15,5,3,0,0,11,289,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,60,12
Daniel Saifiti,8,Prop,34,0,0,0,0,0,0.0,0,0,28,8,88,18,33,0,0,0,0,0,7,0,4.22,0,0,0,0,0,0,9,0.0,88.0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12
Phoenix Crossland,9,Hooker,47,0,0,0,0,0,0.0,0,0,38,3,14,0,2,0,0,0,0,0,2,0,4.36,1,5,0,0,0,57,61,19.0,93.33,42,2,1,0,0,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,19
Leo Thompson,10,Prop,33,0,0,0,0,0,0.0,0,0,28,5,49,0,22,0,0,0,0,1,5,0,3.29,0,0,0,0,0,1,6,0.2,90.32,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10
Tyson Frizell,11,2nd Row,80,0,0,0,0,0,0.0,0,0,57,12,106,0,46,0,0,0,0,5,11,0,3.26,1,10,0,2,0,3,15,0.25,90.7,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,80,0
Dylan Lucas,12,2nd Row,80,0,0,0,0,0,0.0,0,0,46,9,70,0,36,0,0,0,0,0,9,0,4.05,0,0,0,0,0,0,9,0.0,92.16,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Adam Elliott,13,Lock,67,0,0,0,0,0,0.0,0,0,33,14,104,0,21,0,0,0,0,3,10,0,4.06,0,0,0,2,0,17,28,1.21,74.0,37,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,67,0
