Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
15,Storm,54,Sharks,10,Nick Meaney,0
15,Storm,54,Sharks,10,Will Warbrick,1
15,Storm,54,Sharks,10,Reimis Smith,1
15,Storm,54,Sharks,10,Marion Seve,0
15,Storm,54,Sharks,10,Xavier Coates,2
15,Storm,54,Sharks,10,Cameron Munster,0
15,Storm,54,Sharks,10,Jahrome Hughes,1
15,Storm,54,Sharks,10,Tui Kamikamica,1
15,Storm,54,Sharks,10,Harry Grant,2
15,Storm,54,Sharks,10,Christian Welch captain,0
15,Storm,54,Sharks,10,Trent Loiero,0
15,Storm,54,Sharks,10,Eliesa Katoa,0
15,Storm,54,Sharks,10,Josh King,1
15,Storm,54,Sharks,10,William Kennedy,0
15,Storm,54,Sharks,10,Sione Katoa,0
15,Storm,54,Sharks,10,Jesse Ramien,0
15,Storm,54,Sharks,10,Siosifa Talakai,0
15,Storm,54,Sharks,10,Ronaldo Mulitalo,1
15,Storm,54,Sharks,10,Matt Moylan,0
15,Storm,54,Sharks,10,Nicholas Hynes,0
15,Storm,54,Sharks,10,Royce Hunt,0
15,Storm,54,Sharks,10,Blayke Brailey,0
15,Storm,54,Sharks,10,Braden Hamlin-Uele,0
15,Storm,54,Sharks,10,Briton Nikora,0
15,Storm,54,Sharks,10,Teig Wilton,1
15,Storm,54,Sharks,10,Dale Finucane captain,0
