Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Nick Meaney,1,Fullback,80,10,0,5,5,0,100.0,0,0,44,15,150,85,37,0,0,0,0,7,0,0,3.21,2,8,0,0,0,17,31,1.13,72.73,8,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Will Warbrick,2,Winger,80,0,0,0,0,0,0.0,0,0,19,11,93,11,28,0,0,0,0,5,1,0,4.08,0,0,0,0,0,0,13,0.0,66.67,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Reimis Smith,3,Centre,80,0,0,0,0,0,0.0,0,0,23,11,98,0,24,0,0,0,0,4,0,0,4.15,0,0,0,0,1,3,12,0.27,87.5,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,80,0
Justin Olam,4,Centre,80,0,0,0,0,0,0.0,0,0,20,15,126,0,58,0,0,0,0,7,0,0,3.94,0,0,0,0,0,2,16,0.13,50.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Xavier Coates,5,Winger,80,12,3,0,0,0,0.0,0,0,55,9,160,11,24,0,0,0,0,6,0,0,4.75,0,0,0,0,0,2,14,0.22,60.0,3,2,0,1,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Cameron Munster,6,Five-Eighth,75,0,0,0,0,0,0.0,0,0,58,21,141,6,33,0,0,2,0,2,0,0,5.04,1,3,0,3,11,40,62,1.9,84.21,16,1,2,0,0,9,256,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,74,0
Jahrome Hughes,7,Halfback,80,4,1,0,0,0,0.0,0,0,56,16,95,2,7,1,0,0,0,4,0,0,4.91,0,0,0,0,5,51,65,3.19,100.0,20,0,0,0,1,8,255,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Tui Kamikamica,8,Prop,37,0,0,0,0,0,0.0,0,0,26,7,61,0,30,0,0,0,0,1,7,0,3.66,0,0,0,0,0,1,8,0.14,95.24,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19
Harry Grant,9,Hooker,74,4,1,0,0,0,0.0,0,0,62,13,88,0,12,1,1,1,0,5,1,0,5.01,11,65,0,0,10,120,124,9.23,87.18,34,5,0,0,0,2,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
Christian Welch,10,Prop,43,0,0,0,0,0,0.0,0,0,43,13,99,7,29,0,0,0,0,3,12,0,4.13,0,0,0,5,0,1,15,0.08,80.65,25,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,20
Trent Loiero,11,2nd Row,80,0,0,0,0,0,0.0,0,0,44,13,89,0,32,0,0,0,0,1,12,0,3.9,0,0,0,2,0,3,15,0.23,96.55,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Nelson Asofa-Solomona,12,2nd Row,60,0,0,0,0,0,0.0,0,0,39,13,105,0,43,0,0,0,0,3,13,0,3.7,0,0,0,1,0,0,14,0.0,92.59,25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28,31
Josh King,13,Lock,63,0,0,0,0,0,0.0,0,0,37,14,110,0,41,0,0,0,0,0,14,0,3.28,0,0,0,0,2,6,20,0.43,88.89,32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28
