Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Daniel Tupou,2,Winger,80,8,2,0,0,0,0.0,0,0,65,17,175,16,54,3,1,0,0,5,0,0,3.06,1,17,0,2,0,5,24,0.29,83.33,5,1,0,0,1,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,80,0
Billy Smith,3,Centre,80,0,0,0,0,0,0.0,0,0,47,12,133,2,44,0,3,1,0,2,1,0,3.38,0,0,0,2,0,9,20,0.75,80.65,25,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,80,0
Joseph Manu,4,Fullback,80,0,0,0,0,0,0.0,0,0,49,26,224,41,51,0,2,1,0,9,1,0,4.11,1,3,0,0,5,16,38,0.62,66.67,6,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Joseph-Aukuso Suaalii,5,Centre,80,4,0,2,3,0,50.0,0,0,29,8,113,0,36,1,0,0,0,6,0,0,3.94,0,0,0,0,0,7,11,0.88,63.16,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Luke Keary,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,24,13,163,0,11,1,0,0,0,1,0,0,3.76,0,0,0,0,4,45,57,3.46,60.0,15,6,4,0,0,10,156,1,2,1,0,0,4,0,3,1,0,1,0,0,0,0,0,80,0
Sandon Smith,7,Halfback,80,0,0,0,0,0,0.0,0,0,34,8,69,0,14,0,0,0,0,1,0,0,3.84,0,0,0,1,6,30,44,3.75,93.75,15,0,1,0,0,7,207,0,2,1,0,0,0,0,3,2,0,1,0,0,0,0,0,80,0
Jared Waerea-Hargreaves,8,Prop,44,0,0,0,0,0,0.0,0,0,35,10,84,0,29,0,0,0,0,1,10,0,3.16,0,0,0,0,2,1,11,0.1,81.58,31,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,19
Jake Turpin,9,Hooker,30,0,0,0,0,0,0.0,0,0,24,2,14,0,0,0,0,0,0,0,0,0,0.0,2,14,0,0,1,49,46,24.5,88.0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0
Lindsay Collins,10,Prop,42,0,0,0,0,0,0.0,0,0,22,7,44,0,18,0,0,0,0,1,7,0,3.61,0,0,0,0,0,0,7,0.0,72.73,24,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,17
Victor Radley,11,2nd Row,80,0,0,0,0,0,0.0,0,0,56,14,149,0,49,2,0,0,0,2,13,0,2.86,0,0,0,2,0,8,22,0.57,88.89,32,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,80,0
Nat Butcher,12,2nd Row,80,0,0,0,0,0,0.0,0,0,36,7,57,0,21,0,0,0,0,0,6,0,2.47,0,0,0,0,0,6,12,0.86,84.78,39,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Nathan Brown,13,Lock,80,0,0,0,0,0,0.0,0,0,38,15,91,0,22,0,1,1,0,0,9,0,4.03,0,0,0,2,1,16,25,1.07,79.07,34,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,80,0
Brandon Smith,14,Interchange,50,0,0,0,0,0,0.0,0,0,23,4,40,0,4,0,0,0,0,1,0,0,3.56,3,35,0,0,1,40,41,10.0,82.14,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
