,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,2.0,Wests Tigers,12.0,Knights,14.0,Daine Laurie,0.0,1.0,225.0,1096.23,20.0,14.0,Fullback,80.0,0.0,48.0,19.0,191.0,41.0,0.0,6.0,3.31,32.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
1,2.0,Wests Tigers,12.0,Knights,14.0,David Nofoaluma,0.0,1.0,225.0,1096.23,20.0,14.0,Winger,80.0,0.0,34.0,17.0,131.0,24.0,0.0,2.0,2.64,23.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
2,2.0,Wests Tigers,12.0,Knights,14.0,Brent Naden,0.0,1.0,225.0,1096.23,20.0,14.0,Centre,80.0,0.0,8.0,12.0,117.0,27.0,0.0,2.0,3.68,15.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
3,2.0,Wests Tigers,12.0,Knights,14.0,Tommy Talau,0.0,1.0,225.0,1096.23,20.0,14.0,Centre,36.0,0.0,2.0,6.0,38.0,6.0,0.0,1.0,2.97,6.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
4,2.0,Wests Tigers,12.0,Knights,14.0,Charlie Staines,0.0,1.0,225.0,1096.23,20.0,14.0,Winger,80.0,0.0,27.0,14.0,146.0,38.0,0.0,3.0,3.2,18.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
5,2.0,Wests Tigers,12.0,Knights,14.0,Adam Doueihi,0.0,1.0,225.0,1096.23,20.0,14.0,Five-Eighth,80.0,4.0,51.0,16.0,135.0,23.0,0.0,7.0,4.13,51.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
6,2.0,Wests Tigers,12.0,Knights,14.0,Luke Brooks,0.0,1.0,225.0,1096.23,20.0,14.0,Halfback,80.0,0.0,55.0,13.0,125.0,5.0,1.0,0.0,3.56,48.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
7,2.0,Wests Tigers,12.0,Knights,14.0,Stefano Utoikamanu,1.0,1.0,225.0,1096.23,20.0,14.0,Prop,58.0,4.0,52.0,13.0,134.0,41.0,1.0,1.0,3.39,16.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
8,2.0,Wests Tigers,12.0,Knights,14.0,Apisai Koroisau captain,0.0,1.0,225.0,1096.23,20.0,14.0,Prop,58.0,4.0,52.0,13.0,134.0,41.0,1.0,1.0,3.39,16.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
9,2.0,Wests Tigers,12.0,Knights,14.0,David Klemmer,0.0,1.0,225.0,1096.23,20.0,14.0,Prop,56.0,0.0,42.0,11.0,97.0,39.0,0.0,0.0,3.34,17.0,196.0,"1,739",420.0,3.0,30.0,35.5,131.0,3.41,168.0,"1,539",442.0,3.0,33.0,39.47,108.0,3.66,90.84,367.0,33.0,4.0,86.47,326.0,30.0,21.0,18.0,4.0,1.0,2.0,11.0,10.0,2.0,1.0,14.0,433.0,242.0,24.0,3.0,390.0,212.0,0.0,48.0,26:17,76%,52.0,28:25,63.0
