Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Paul Turner,1,Fullback,53,0,0,0,0,0,0.0,0,0,2,9,56,16,16,0,0,0,0,2,0,0,3.66,0,0,0,0,0,7,16,0.78,28.57,2,4,1,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,52,0
Mathew Feagai,2,Winger,80,0,0,0,0,0,0.0,0,0,35,14,141,11,46,1,0,0,0,3,0,0,2.9,0,0,0,0,0,4,18,0.29,100.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Mosese Suli,3,Centre,80,0,0,0,0,0,0.0,0,0,20,11,102,0,38,0,0,0,0,3,0,0,3.65,0,0,0,0,0,1,14,0.09,76.92,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Zac Lomax,4,Centre,80,14,2,3,5,0,60.0,0,0,91,28,254,49,57,0,2,1,0,10,0,0,3.34,1,11,0,0,0,11,30,0.39,88.24,15,2,0,0,2,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Mikaele Ravalawa,5,Winger,80,12,3,0,0,0,0.0,0,0,84,16,175,30,33,4,0,0,0,7,0,0,3.68,2,3,0,1,0,1,16,0.06,80.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Talatau Amone,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,63,18,127,0,27,1,2,1,0,6,0,0,3.46,0,0,0,2,7,38,56,2.11,84.21,16,2,1,0,0,8,209,1,3,1,0,0,1,0,3,3,0,0,0,0,0,0,0,80,0
Jayden Sullivan,7,Halfback,65,0,0,0,0,0,0.0,0,0,26,13,82,0,18,0,1,0,0,0,0,0,3.95,1,1,0,2,6,25,42,1.92,71.43,10,4,0,0,0,8,226,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,65,0
Francis Molo,8,Prop,38,0,0,0,0,0,0.0,0,0,36,13,114,0,49,0,1,0,0,0,13,0,3.53,0,0,0,2,0,0,13,0.0,91.3,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,17
Jacob Liddle,9,Hooker,53,0,0,0,0,0,0.0,0,0,46,5,60,0,11,2,0,0,0,1,2,0,2.59,2,21,0,0,2,73,77,14.6,92.86,39,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,32,27
Blake Lawrie,10,Prop,51,0,0,0,0,0,0.0,0,0,43,17,135,7,50,0,0,0,0,1,15,0,3.31,0,0,0,1,0,5,21,0.29,96.3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28
Ben Murdoch-Masila,11,2nd Row,80,0,0,0,0,0,0.0,0,0,33,10,78,9,33,0,0,0,0,1,9,0,3.25,0,0,0,0,0,1,11,0.1,88.24,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jack De Belin,13,Lock,80,0,0,0,0,0,0.0,0,0,63,23,171,0,28,0,0,0,0,2,9,0,3.77,0,0,0,1,0,24,33,1.04,88.46,46,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Moses Mbye,14,Interchange,48,0,0,0,0,0,0.0,0,0,23,3,21,0,10,0,0,0,0,1,2,0,3.2,1,0,0,0,3,57,62,19.0,100.0,17,0,0,0,0,4,77,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
