Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
James Tedesco,1,Fullback,80,4,1,0,0,0,0.0,0,0,51,16,147,7,30,1,0,0,0,6,0,0,3.35,0,0,0,1,3,15,30,0.94,75.0,6,2,0,0,0,2,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Daniel Tupou,2,Winger,80,0,0,0,0,0,0.0,0,0,33,19,157,29,61,0,0,0,0,3,0,0,2.89,0,0,0,0,0,1,21,0.05,80.0,8,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Corey Allan,3,Centre,55,0,0,0,0,0,0.0,0,0,17,7,53,0,13,0,1,0,0,0,0,0,2.94,0,0,0,0,0,4,11,0.57,84.62,11,0,2,0,0,1,32,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,55,0
Fetalaiga Pauga,5,Winger,80,0,0,0,0,0,0.0,0,0,37,21,165,0,55,1,0,0,0,8,0,0,3.34,1,12,0,0,0,2,25,0.1,100.0,2,0,0,0,5,1,20,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,80,0
Joseph Manu,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,39,15,113,0,56,0,0,0,0,3,0,0,3.84,0,0,0,2,2,15,35,1.0,78.57,22,4,2,0,0,5,148,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Luke Keary,7,Halfback,80,2,0,1,1,0,100.0,0,0,55,17,110,1,2,1,1,0,0,3,0,0,3.5,0,0,0,1,1,45,57,2.65,84.0,21,2,2,0,1,7,222,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,80,0
Jared Waerea-Hargreaves,8,Prop,35,0,0,0,0,0,0.0,0,0,33,12,111,11,41,0,0,0,0,4,11,0,3.29,0,0,0,0,0,3,16,0.25,92.59,25,1,1,0,0,1,21,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,19,22
Jake Turpin,9,Hooker,80,0,0,0,0,0,0.0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,112,110,0.0,94.44,68,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Lindsay Collins,10,Prop,54,0,0,0,0,0,0.0,0,0,49,9,95,0,36,0,0,0,0,1,9,0,3.58,0,0,0,1,0,1,10,0.11,87.76,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,28
Egan Butcher,11,2nd Row,80,0,0,0,0,0,0.0,0,0,41,9,52,0,23,0,0,0,0,0,9,0,3.5,0,0,0,0,0,1,11,0.11,86.0,43,5,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Nat Butcher,12,2nd Row,80,0,0,0,0,0,0.0,0,0,64,7,67,0,22,0,0,0,0,1,7,0,2.94,0,0,0,0,0,1,8,0.14,96.72,59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,80,0
Sitili Tupouniua,13,Lock,47,0,0,0,0,0,0.0,0,0,46,11,119,0,47,0,0,0,0,4,10,0,4.03,0,0,0,0,0,8,18,0.73,83.33,30,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24,22
Sandon Smith,14,Interchange,25,0,0,0,0,0,0.0,0,0,15,4,10,0,1,0,0,0,0,0,0,0,3.44,0,0,0,1,0,10,16,2.5,88.89,8,1,0,0,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
