Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Reece Walsh,1,Fullback,80,0,0,0,0,0,0.0,0,0,71,22,215,68,38,2,3,2,0,13,1,0,4.26,2,12,0,2,4,17,39,0.77,20.0,1,2,2,0,3,1,16,0,0,1,0,0,0,1,3,4,0,1,0,0,0,0,0,80,0
Corey Oates,2,Winger,80,0,0,0,0,0,0.0,0,0,44,16,183,74,41,2,0,0,0,8,1,0,2.59,0,0,0,0,0,6,23,0.38,66.67,2,1,0,0,6,1,7,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Kotoni Staggs,3,Centre,80,0,0,0,0,0,0.0,0,0,29,9,84,0,28,1,0,0,0,4,0,0,3.62,0,0,0,1,0,1,8,0.11,68.42,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Herbie Farnworth,4,Centre,80,0,0,0,0,0,0.0,0,0,61,19,182,0,51,0,0,0,0,7,0,0,3.77,0,0,0,3,0,0,19,0.0,95.24,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,80,0
Selwyn Cobbo,5,Winger,80,8,2,0,0,0,0.0,0,0,50,15,124,1,28,1,0,0,0,4,2,0,3.56,2,13,0,1,0,3,21,0.2,60.0,3,2,0,1,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Ezra Mam,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,26,10,102,0,10,1,0,1,0,1,0,0,3.26,0,0,0,1,1,19,27,1.9,65.38,17,7,2,0,0,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
Adam Reynolds,7,Halfback,80,12,1,4,4,0,100.0,0,0,59,7,68,0,5,1,0,1,0,1,0,0,3.8,0,0,0,0,8,43,64,6.14,62.5,10,5,1,0,0,17,518,0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,80,0
Thomas Flegler,8,Prop,51,0,0,0,0,0,0.0,0,0,42,12,118,11,25,0,0,0,0,1,11,0,4.0,0,0,0,1,0,0,12,0.0,89.47,34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,24
Billy Walters,9,Hooker,60,0,0,0,0,0,0.0,0,0,39,6,54,0,8,0,0,0,0,1,0,0,2.12,5,51,0,0,4,70,75,11.67,94.29,33,1,1,0,0,2,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,0
Payne Haas,10,Prop,69,0,0,0,0,0,0.0,0,0,93,21,222,0,63,0,0,0,0,7,21,0,2.9,0,0,0,4,0,4,25,0.19,100.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18
Kurt Capewell,11,2nd Row,63,0,0,0,0,0,0.0,0,0,29,6,56,0,17,0,1,0,0,1,6,0,2.86,0,0,0,0,1,2,8,0.33,82.05,32,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
Jordan Riki,12,2nd Row,74,0,0,0,0,0,0.0,0,0,50,9,81,0,22,0,0,0,0,3,9,0,2.92,0,0,0,0,1,1,10,0.11,93.02,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
Patrick Carrigan,13,Lock,68,0,0,0,0,0,0.0,0,0,61,15,151,0,42,0,0,0,0,1,12,0,3.14,0,0,0,3,1,11,23,0.73,89.8,44,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,17
