Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Kalyn Ponga,1,Fullback,80,4,1,0,0,0,0.0,0,0,71,16,229,70,37,2,0,0,0,10,0,0,3.35,0,0,0,0,3,10,27,0.63,66.67,6,3,0,0,1,4,131,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Dominic Young,2,Winger,80,8,2,0,0,0,0.0,0,0,62,15,201,20,49,3,0,1,0,4,1,0,3.61,0,0,0,0,0,1,15,0.07,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Dane Gagai,3,Centre,80,0,0,0,0,0,0.0,0,0,67,17,148,0,25,0,3,2,0,6,2,0,2.72,0,0,0,2,0,9,24,0.53,75.86,22,6,1,0,0,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Bradman Best,4,Centre,80,0,0,0,0,0,0.0,0,0,24,12,115,0,29,0,1,0,0,1,1,0,3.02,1,22,0,1,0,4,16,0.33,76.47,13,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Greg Marzhew,5,Winger,80,0,0,0,0,0,0.0,0,0,36,20,227,52,48,1,0,0,0,6,0,0,3.49,0,0,0,0,0,2,21,0.1,33.33,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Tyson Gamble,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,24,9,68,0,11,0,0,0,0,1,0,0,4.14,0,0,0,1,0,39,47,4.33,67.74,21,8,2,0,0,4,93,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,80,0
Jackson Hastings,7,Halfback,80,4,0,2,4,0,50.0,0,0,47,9,64,0,3,0,1,0,0,0,0,0,2.42,0,0,0,0,1,61,77,6.78,93.1,27,1,1,0,0,15,374,0,8,0,0,0,3,0,1,1,0,0,0,0,0,0,0,80,0
Daniel Saifiti,8,Prop,49,0,0,0,0,0,0.0,0,0,44,17,179,22,43,0,0,0,0,0,15,0,3.56,0,0,0,1,0,4,20,0.24,87.5,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22
Phoenix Crossland,9,Hooker,80,0,0,0,0,0,0.0,0,0,26,2,8,0,0,0,0,0,0,1,0,0,0.0,1,6,0,0,1,121,122,60.5,81.13,43,8,2,0,0,1,16,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,80,0
Leo Thompson,10,Prop,48,0,0,0,0,0,0.0,0,0,38,13,119,0,20,0,0,0,0,3,13,0,3.1,0,0,0,1,0,1,15,0.08,78.13,25,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22
Tyson Frizell,11,2nd Row,59,0,0,0,0,0,0.0,0,0,40,11,120,0,30,0,0,0,0,3,11,0,3.11,0,0,0,0,1,1,12,0.09,85.71,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,45,13
Adam Elliott,13,Lock,38,0,0,0,0,0,0.0,0,0,27,10,74,0,8,0,0,0,0,1,10,0,3.79,0,0,0,0,0,0,11,0.0,78.13,25,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,8
Kurt Mann,14,Interchange,36,0,0,0,0,0,0.0,0,0,28,8,82,0,21,0,0,0,0,1,7,0,3.58,0,0,0,2,1,6,13,0.75,80.0,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
