Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Hayze Perham,1,Fullback,80,0,0,0,0,0,0.0,0,0,43,16,192,86,59,1,0,0,0,7,1,0,3.73,0,0,0,1,0,22,36,1.38,60.0,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Jacob Kiraz,2,Winger,80,8,2,0,0,0,0.0,0,0,90,24,235,0,74,2,1,0,0,10,0,0,3.78,0,0,0,5,1,3,27,0.12,100.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,80,0
Jake Averillo,3,Centre,80,4,1,0,0,0,0.0,0,0,52,10,140,0,37,2,2,2,0,4,0,0,3.02,0,0,0,0,3,8,17,0.8,70.59,12,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Paul Alamoti,4,Centre,80,0,0,0,0,0,0.0,0,0,46,20,190,2,89,0,1,1,0,3,0,0,3.06,0,0,0,1,0,4,20,0.2,81.25,13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Josh Addo-Carr,5,Winger,80,4,1,0,0,0,0.0,0,0,42,10,118,24,41,1,0,0,0,7,1,0,3.75,1,11,0,1,0,5,18,0.5,63.64,7,3,1,0,2,1,23,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Matt Burton,6,Five-Eighth,80,6,0,3,5,0,60.0,0,0,36,6,25,0,9,0,0,0,0,2,0,0,4.34,0,0,0,0,1,30,48,5.0,68.18,15,5,2,0,0,13,521,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,80,0
Kyle Flanagan,7,Halfback,80,0,0,0,0,0,0.0,0,0,29,8,40,0,15,0,0,0,0,0,0,0,4.38,3,16,1,0,1,41,50,5.13,90.63,29,2,1,0,0,1,29,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Max King,8,Prop,55,0,0,0,0,0,0.0,0,0,60,17,194,25,84,0,0,0,0,0,15,0,3.81,0,0,0,2,0,5,22,0.29,81.4,35,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23
Reed Mahoney,9,Hooker,80,0,0,0,0,0,0.0,0,0,54,7,43,0,7,0,1,1,0,0,2,0,4.92,5,33,0,2,0,102,108,14.57,83.02,44,5,4,0,0,4,126,0,0,0,1,0,0,0,3,3,0,0,1,0,0,0,0,80,0
Ryan Sutton,10,Prop,42,0,0,0,0,0,0.0,0,0,48,11,91,0,29,0,0,0,0,4,11,0,3.6,0,0,0,0,1,2,12,0.18,94.87,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24,16
Viliame Kikau,11,2nd Row,77,0,0,0,0,0,0.0,0,0,32,7,65,0,22,0,0,0,0,2,6,0,3.95,0,0,0,1,1,3,10,0.43,91.89,34,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,77,0
Raymond Faitala-Mariner,12,2nd Row,47,0,0,0,0,0,0.0,0,0,46,8,91,0,49,0,0,0,0,3,8,0,3.78,0,0,0,1,0,3,11,0.38,91.89,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23,24
Fa'amanu Brown,13,Interchange,31,0,0,0,0,0,0.0,0,0,14,7,76,0,36,0,0,0,0,1,6,0,3.71,0,0,0,0,1,3,9,0.43,80.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0
