Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Charnze Nicoll-Klokstad,1,Fullback,80,0,0,0,0,0,0.0,0,0,53,25,198,66,48,1,3,2,0,7,2,0,3.75,1,14,0,0,1,19,42,0.76,80.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Dallin Watene-Zelezniak,2,Winger,80,16,4,0,0,0,0.0,0,0,92,17,227,18,34,5,0,1,0,2,0,0,3.53,0,0,0,2,1,2,19,0.12,66.67,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Rocco Berry,3,Centre,80,4,1,0,0,0,0.0,0,0,40,9,72,0,18,0,2,2,0,4,0,0,3.27,0,0,0,0,0,6,12,0.67,75.0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Adam Pompey,4,Centre,80,0,0,0,0,0,0.0,0,0,37,10,76,0,21,0,2,0,0,1,0,0,3.49,0,0,0,3,1,4,14,0.4,81.82,18,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Marcelo Montoya,5,Winger,80,4,1,0,0,0,0.0,0,0,38,18,129,6,27,2,0,0,0,4,2,0,3.83,0,0,0,1,0,0,20,0.0,42.86,3,3,1,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0
Luke Metcalf,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,43,7,102,0,19,1,1,1,0,4,0,0,4.35,0,0,0,0,2,34,41,4.86,76.0,19,3,3,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Shaun Johnson,7,Halfback,80,16,1,6,9,0,66.67,0,0,71,10,84,28,2,1,0,2,0,1,0,0,2.32,0,0,0,0,1,38,57,3.8,83.33,15,2,1,1,0,14,360,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,80,0
Addin Fonua-Blake,8,Prop,59,0,0,0,0,0,0.0,0,0,69,20,193,53,60,0,1,1,0,2,12,0,3.52,0,0,0,3,0,8,25,0.4,96.88,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,26,20
Wayde Egan,9,Hooker,68,0,0,0,0,0,0.0,0,0,37,5,41,0,9,0,0,0,0,0,1,0,5.05,4,41,0,0,1,86,90,17.2,91.89,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,53
Bunty Afoa,10,Prop,27,0,0,0,0,0,0.0,0,0,26,7,46,0,12,0,0,0,0,0,7,0,3.78,0,0,0,0,0,0,7,0.0,100.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6
Jackson Ford,11,2nd Row,68,4,1,0,0,0,0.0,0,0,58,14,113,7,37,0,0,0,0,3,13,0,3.96,0,0,0,1,0,1,15,0.07,94.12,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67,0
Marata Niukore,12,2nd Row,64,0,0,0,0,0,0.0,0,0,32,15,148,11,48,0,0,0,0,0,14,0,3.91,0,0,0,1,1,0,15,0.0,95.83,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,73,0
Tohu Harris,13,Lock,68,0,0,0,0,0,0.0,0,0,43,19,161,20,62,0,0,0,0,2,16,0,3.43,0,0,0,1,3,13,31,0.68,90.0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0
