Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
2,Panthers,16,Rabbitohs,10,Dylan Edwards,0
2,Panthers,16,Rabbitohs,10,Sunia Turuva,0
2,Panthers,16,Rabbitohs,10,Izack Tago,1
2,Panthers,16,Rabbitohs,10,Stephen Crichton,1
2,Panthers,16,Rabbitohs,10,Brian To'o,1
2,Panthers,16,Rabbitohs,10,Jarome Luai,0
2,Panthers,16,Rabbitohs,10,Nathan Cleary captain,0
2,Panthers,16,Rabbitohs,10,Moses Leota,0
2,Panthers,16,Rabbitohs,10,Mitch Kenny,0
2,Panthers,16,Rabbitohs,10,James Fisher-Harris,0
2,Panthers,16,Rabbitohs,10,Luke Garner,0
2,Panthers,16,Rabbitohs,10,Liam Martin,0
2,Panthers,16,Rabbitohs,10,Isaah Yeo,0
2,Panthers,16,Rabbitohs,10,Latrell Mitchell,0
2,Panthers,16,Rabbitohs,10,Alex Johnston,1
2,Panthers,16,Rabbitohs,10,Isaiah Tass,1
2,Panthers,16,Rabbitohs,10,Campbell Graham,0
2,Panthers,16,Rabbitohs,10,Izaac Tu’itupou Thompson,0
2,Panthers,16,Rabbitohs,10,Cody Walker,0
2,Panthers,16,Rabbitohs,10,Lachlan Ilias,0
2,Panthers,16,Rabbitohs,10,Thomas Burgess,0
2,Panthers,16,Rabbitohs,10,Damien Cook,0
2,Panthers,16,Rabbitohs,10,Davvy Moale,0
2,Panthers,16,Rabbitohs,10,Keaon Koloamatangi,0
2,Panthers,16,Rabbitohs,10,Michael Chee Kam,0
2,Panthers,16,Rabbitohs,10,Cameron Murray captain,0
