Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Nick Meaney,1,Fullback,80,8,0,2,2,2,100.0,0,0,16,17,136,33,37,0,0,0,0,0,0,0,3.55,2,17,0,0,0,14,31,0.82,58.33,7,4,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,80,0
Will Warbrick,2,Winger,48,0,0,0,0,0,0.0,0,0,1,6,52,6,20,0,0,0,0,1,0,0,3.31,0,0,0,0,0,1,10,0.17,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48,0
Reimis Smith,3,Centre,80,0,0,0,0,0,0.0,0,0,37,9,87,0,30,0,1,1,0,6,0,0,2.85,1,11,0,1,1,0,7,0.0,90.91,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80,0
Justin Olam,4,Centre,80,0,0,0,0,0,0.0,0,0,21,14,104,0,28,0,0,0,0,3,1,0,3.72,0,0,0,0,0,1,14,0.07,69.23,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Xavier Coates,5,Winger,80,0,0,0,0,0,0.0,0,0,21,14,125,52,33,0,0,0,0,3,1,0,3.44,0,0,0,0,0,2,17,0.14,100.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Cameron Munster,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,53,9,88,0,30,0,0,0,0,4,0,0,4.34,1,13,0,0,10,32,50,3.56,92.59,25,2,0,0,0,11,360,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jahrome Hughes,7,Halfback,80,0,0,0,0,0,0.0,0,0,33,7,50,7,8,0,1,0,0,2,0,0,3.8,0,0,0,0,3,27,36,3.86,86.36,19,2,1,0,0,6,210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
Tariq Sims,8,Prop,36,0,0,0,0,0,0.0,0,0,25,4,29,0,10,0,0,0,0,0,4,0,3.73,0,0,0,0,0,2,7,0.5,100.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,11
Harry Grant,9,Hooker,80,4,1,0,0,0,0.0,0,0,56,6,63,2,7,0,0,0,0,0,1,0,4.61,3,32,0,0,3,88,98,14.67,86.76,59,7,2,0,1,1,40,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,80,0
Christian Welch,10,Prop,39,0,0,0,0,0,0.0,0,0,31,8,75,20,22,0,0,0,0,2,6,0,3.24,0,0,0,2,2,4,12,0.5,88.0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,18,19
Trent Loiero,11,2nd Row,74,0,0,0,0,0,0.0,0,0,49,8,88,0,43,0,0,0,0,1,8,0,3.5,0,0,0,0,0,0,8,0.0,90.57,48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,73,0
Nelson Asofa-Solomona,12,2nd Row,72,4,1,0,0,0,0.0,0,0,62,9,73,0,31,1,0,0,0,6,9,0,2.69,0,0,0,2,0,1,10,0.11,86.84,33,4,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,66,6
Josh King,13,Lock,63,0,0,0,0,0,0.0,0,0,43,11,93,0,37,0,0,0,0,1,11,0,2.79,0,0,0,0,0,4,16,0.36,90.0,45,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,36,27
