Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Dylan Edwards,1,Fullback,80,0,0,0,0,0,0.0,0,0,29,18,136,43,38,0,0,0,0,5,0,0,3.74,0,0,0,0,0,17,33,0.94,85.71,6,1,0,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Sunia Turuva,2,Winger,80,0,0,0,0,0,0.0,0,0,28,14,147,48,43,0,0,0,0,4,0,0,3.81,0,0,0,0,0,0,15,0.0,87.5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Izack Tago,3,Centre,80,8,2,0,0,0,0.0,0,0,77,14,106,0,20,2,0,1,0,13,0,0,3.63,0,0,0,1,0,3,15,0.21,73.68,14,4,1,0,0,1,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Stephen Crichton,4,Centre,80,14,1,5,6,0,83.33,0,0,52,16,139,0,54,0,0,0,0,2,0,0,4.2,0,0,0,0,1,3,17,0.19,85.71,12,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Brian To'o,5,Winger,80,4,1,0,0,0,0.0,0,0,45,19,211,47,78,1,0,0,0,2,0,0,3.84,0,0,0,1,0,1,20,0.05,100.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Jarome Luai,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,51,8,69,0,0,1,1,2,0,9,0,0,4.4,1,30,0,0,3,43,50,5.38,77.78,14,2,2,0,0,6,110,0,1,2,0,0,0,1,0,0,0,2,1,1,1,0,0,80,0
Jack Cogger,7,Halfback,80,0,0,0,0,0,0.0,0,0,40,5,31,0,10,0,0,1,0,1,0,0,3.94,0,0,0,0,3,34,52,6.8,87.5,21,3,0,0,0,14,397,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Moses Leota,8,Prop,43,0,0,0,0,0,0.0,0,0,29,12,94,0,32,0,0,0,0,1,12,0,2.96,0,0,0,0,0,0,13,0.0,92.86,26,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,22,19
Mitch Kenny,9,Hooker,65,0,0,0,0,0,0.0,0,0,11,1,4,0,0,0,0,0,0,0,0,0,4.68,1,4,0,0,0,108,109,108.0,71.05,27,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,0
James Fisher-Harris,10,Prop,51,0,0,0,0,0,0.0,0,0,40,15,112,21,28,0,0,0,0,2,11,0,2.97,0,0,0,1,0,6,18,0.4,90.0,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20
Scott Sorensen,11,2nd Row,59,0,0,0,0,0,0.0,0,0,39,13,115,10,42,0,0,0,0,0,12,0,3.56,0,0,0,1,0,1,14,0.08,87.1,27,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,0
Liam Martin,12,2nd Row,80,4,1,0,0,0,0.0,0,0,44,15,137,0,42,0,0,0,0,5,15,0,3.61,0,0,0,0,0,5,21,0.33,92.0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Isaah Yeo,13,Lock,76,0,0,0,0,0,0.0,0,0,40,14,114,0,31,0,0,0,0,0,10,0,3.32,0,0,0,0,1,25,35,1.79,86.84,33,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
