Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
17,Dolphins,20,Eels,48,Hamiso Tabuai-Fidow,2
17,Dolphins,20,Eels,48,Jamayne Isaako,0
17,Dolphins,20,Eels,48,Euan Aitken,0
17,Dolphins,20,Eels,48,Valynce Te Whare,1
17,Dolphins,20,Eels,48,Brayden McGrady,1
17,Dolphins,20,Eels,48,Kodi Nikorima,0
17,Dolphins,20,Eels,48,Isaiya Katoa,0
17,Dolphins,20,Eels,48,Jesse Bromwich captain,0
17,Dolphins,20,Eels,48,Sean O'Sullivan,0
17,Dolphins,20,Eels,48,Herman Ese'ese,0
17,Dolphins,20,Eels,48,Felise Kaufusi,0
17,Dolphins,20,Eels,48,Kenneath Bromwich,0
17,Dolphins,20,Eels,48,Ray Stone,0
17,Dolphins,20,Eels,48,Clinton Gutherson captain,0
17,Dolphins,20,Eels,48,Maika Sivo,0
17,Dolphins,20,Eels,48,Will Penisini,2
17,Dolphins,20,Eels,48,Bailey Simonsson,1
17,Dolphins,20,Eels,48,Sean Russell,1
17,Dolphins,20,Eels,48,Daejarn Asi,0
17,Dolphins,20,Eels,48,Mitchell Moses,0
17,Dolphins,20,Eels,48,Reagan Campbell-Gillard,0
17,Dolphins,20,Eels,48,Brendan Hands,0
17,Dolphins,20,Eels,48,Ofahiki Ogden,0
17,Dolphins,20,Eels,48,Bryce Cartwright,0
17,Dolphins,20,Eels,48,Andrew Davey,1
17,Dolphins,20,Eels,48,J'maine Hopgood,1
