Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
17,Panthers,20,Knights,12,Dylan Edwards captain,0
17,Panthers,20,Knights,12,Sunia Turuva,0
17,Panthers,20,Knights,12,Izack Tago,0
17,Panthers,20,Knights,12,Tyrone Peachey,0
17,Panthers,20,Knights,12,Thomas Jenkins,0
17,Panthers,20,Knights,12,Jaeman Salmon,1
17,Panthers,20,Knights,12,Jack Cogger,0
17,Panthers,20,Knights,12,Moses Leota,0
17,Panthers,20,Knights,12,Mitch Kenny,0
17,Panthers,20,Knights,12,James Fisher-Harris,0
17,Panthers,20,Knights,12,Scott Sorensen,0
17,Panthers,20,Knights,12,Zac Hosking,0
17,Panthers,20,Knights,12,Matthew Eisenhuth,0
17,Panthers,20,Knights,12,Kalyn Ponga captain,0
17,Panthers,20,Knights,12,Dominic Young,0
17,Panthers,20,Knights,12,Dane Gagai,0
17,Panthers,20,Knights,12,Bradman Best,0
17,Panthers,20,Knights,12,Greg Marzhew,0
17,Panthers,20,Knights,12,Tyson Gamble,0
17,Panthers,20,Knights,12,Jackson Hastings,1
17,Panthers,20,Knights,12,Daniel Saifiti,0
17,Panthers,20,Knights,12,Phoenix Crossland,0
17,Panthers,20,Knights,12,Leo Thompson,0
17,Panthers,20,Knights,12,Tyson Frizell,0
17,Panthers,20,Knights,12,Dylan Lucas,0
17,Panthers,20,Knights,12,Adam Elliott,0
