,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,1.0,Panthers,12.0,Broncos,13.0,Dylan Edwards,0.0,1.0,284.0,1063.04,31.0,14.0,Fullback,80.0,0.0,51.0,26.0,282.0,70.0,1.0,7.0,3.86,39.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
1,1.0,Panthers,12.0,Broncos,13.0,Sunia Turuva,0.0,1.0,284.0,1063.04,31.0,14.0,Winger,80.0,0.0,34.0,16.0,161.0,56.0,0.0,3.0,4.48,18.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
2,1.0,Panthers,12.0,Broncos,13.0,Izack Tago,0.0,1.0,284.0,1063.04,31.0,14.0,Centre,80.0,0.0,38.0,15.0,143.0,66.0,0.0,2.0,3.89,21.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
3,1.0,Panthers,12.0,Broncos,13.0,Stephen Crichton,1.0,1.0,284.0,1063.04,31.0,14.0,Centre,80.0,4.0,36.0,12.0,136.0,42.0,0.0,6.0,4.96,18.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
4,1.0,Panthers,12.0,Broncos,13.0,Brian To'o,0.0,1.0,284.0,1063.04,31.0,14.0,Winger,80.0,0.0,29.0,19.0,200.0,114.0,0.0,2.0,3.31,21.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
5,1.0,Panthers,12.0,Broncos,13.0,Jarome Luai,0.0,1.0,284.0,1063.04,31.0,14.0,Five-Eighth,80.0,0.0,43.0,14.0,115.0,38.0,0.0,5.0,3.2,51.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
6,1.0,Panthers,12.0,Broncos,13.0,Nathan Cleary captain,0.0,1.0,284.0,1063.04,31.0,14.0,Five-Eighth,80.0,0.0,43.0,14.0,115.0,38.0,0.0,5.0,3.2,51.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
7,1.0,Panthers,12.0,Broncos,13.0,Moses Leota,0.0,1.0,284.0,1063.04,31.0,14.0,Prop,40.0,0.0,48.0,13.0,156.0,68.0,0.0,1.0,3.36,13.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
8,1.0,Panthers,12.0,Broncos,13.0,Mitch Kenny,0.0,1.0,284.0,1063.04,31.0,14.0,Hooker,67.0,0.0,47.0,3.0,27.0,12.0,0.0,0.0,3.34,98.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
9,1.0,Panthers,12.0,Broncos,13.0,James Fisher-Harris,0.0,1.0,284.0,1063.04,31.0,14.0,Prop,47.0,0.0,47.0,14.0,112.0,53.0,0.0,2.0,3.24,15.0,215.0,"2,013",856.0,2.0,37.0,43.77,178.0,3.77,173.0,"1,660",694.0,2.0,33.0,38.61,150.0,3.21,90.6,376.0,33.0,6.0,87.5,357.0,37.0,14.0,11.0,5.0,1.0,0.0,12.0,4.0,5.0,0.0,9.0,486.0,274.0,5.0,4.0,391.0,196.0,1.0,46.0,27:29,76%,54.0,31:52,78.0
