Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
13,Eels,24,Cowboys,16,Clinton Gutherson captain,0
13,Eels,24,Cowboys,16,Maika Sivo,1
13,Eels,24,Cowboys,16,Will Penisini,0
13,Eels,24,Cowboys,16,Bailey Simonsson,0
13,Eels,24,Cowboys,16,Sean Russell,1
13,Eels,24,Cowboys,16,Dylan Brown,0
13,Eels,24,Cowboys,16,Mitchell Moses,1
13,Eels,24,Cowboys,16,Wiremu Greig,1
13,Eels,24,Cowboys,16,Josh Hodgson,0
13,Eels,24,Cowboys,16,Joe Ofahengaue,0
13,Eels,24,Cowboys,16,Bryce Cartwright,0
13,Eels,24,Cowboys,16,Matt Doorey,0
13,Eels,24,Cowboys,16,J'maine Hopgood,0
13,Eels,24,Cowboys,16,Scott Drinkwater,1
13,Eels,24,Cowboys,16,Kyle Feldt,2
13,Eels,24,Cowboys,16,Zac Laybutt,0
13,Eels,24,Cowboys,16,Peta Hiku,0
13,Eels,24,Cowboys,16,Robert Derby,0
13,Eels,24,Cowboys,16,Ben Hampton,0
13,Eels,24,Cowboys,16,Chad Townsend captain,0
13,Eels,24,Cowboys,16,Jordan McLean,0
13,Eels,24,Cowboys,16,Reece Robson,0
13,Eels,24,Cowboys,16,Coen Hess,0
13,Eels,24,Cowboys,16,Heilum Luki,0
13,Eels,24,Cowboys,16,Jack Gosiewski,0
13,Eels,24,Cowboys,16,Jake Granville,0
