Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Dylan Edwards,1,Fullback,80,0,0,0,0,0,0.0,0,0,35,19,196,120,48,0,0,0,0,4,0,0,3.33,1,3,0,0,1,14,34,0.74,85.71,6,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,80,0
Sunia Turuva,2,Winger,80,4,1,0,0,0,0.0,0,0,43,13,113,14,38,0,0,0,0,7,2,0,4.16,0,0,0,0,0,3,18,0.23,88.89,8,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tyrone Peachey,3,Replacement,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Crichton,4,Centre,80,8,0,2,3,2,80.0,0,0,21,7,58,0,14,0,0,0,0,3,0,0,4.32,0,0,0,0,0,2,10,0.29,70.59,12,5,0,0,0,1,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Brian To'o,5,Winger,80,8,2,0,0,0,0.0,0,0,44,17,190,20,74,1,0,0,0,2,2,0,3.19,0,0,0,0,0,3,22,0.18,75.0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Jarome Luai,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,27,11,77,0,30,0,0,0,0,2,1,0,3.33,1,7,0,1,1,28,39,2.55,86.96,20,3,0,0,0,4,86,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,80,0
Nathan Cleary,7,Halfback,16,2,0,1,1,0,100.0,0,0,17,3,20,0,3,0,1,1,0,0,0,0,0.0,0,0,0,1,1,4,8,1.33,100.0,3,0,0,0,0,2,58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0
Moses Leota,8,Prop,34,4,1,0,0,0,0.0,0,0,38,10,96,0,40,1,0,0,0,2,10,0,2.81,0,0,0,0,0,1,11,0.1,89.47,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10
Mitch Kenny,9,Hooker,80,0,0,0,0,0,0.0,0,0,41,2,1,0,0,0,0,0,0,0,0,0,5.24,2,1,0,0,2,121,124,60.5,85.96,49,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
James Fisher-Harris,10,Prop,52,0,0,0,0,0,0.0,0,0,38,15,127,23,37,0,0,0,0,0,12,0,3.36,0,0,0,0,1,3,17,0.2,91.43,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22
Scott Sorensen,11,2nd Row,80,0,0,0,0,0,0.0,0,0,42,10,68,0,24,0,0,0,0,1,10,0,3.92,0,0,0,1,0,0,11,0.0,90.0,36,3,1,0,0,1,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Zac Hosking,12,2nd Row,63,0,0,0,0,0,0.0,0,0,31,8,66,0,30,0,0,0,0,0,8,0,3.68,0,0,0,1,0,0,10,0.0,90.63,29,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,63,0
Isaah Yeo,13,Lock,80,0,0,0,0,0,0.0,0,0,63,15,135,0,51,0,1,1,0,0,13,0,3.05,0,0,0,2,2,18,31,1.2,93.18,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
