Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Tyrell Sloan,1,Fullback,80,0,0,0,0,0,0.0,0,0,34,12,92,34,16,1,1,0,0,2,0,0,3.59,0,0,0,2,1,16,27,1.33,85.71,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Mathew Feagai,2,Winger,80,0,0,0,0,0,0.0,0,0,20,14,114,23,40,1,0,0,0,2,1,0,3.08,1,1,0,0,0,2,18,0.14,100.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
Mosese Suli,3,Centre,80,0,0,0,0,0,0.0,0,0,44,12,109,0,56,0,0,0,0,8,1,0,3.51,0,0,0,2,1,2,13,0.17,85.71,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Zac Lomax,4,Centre,80,10,1,1,3,2,60.0,0,0,51,19,150,0,60,0,1,1,0,3,0,0,3.5,1,6,0,0,0,5,21,0.26,85.71,12,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,80,0
Mikaele Ravalawa,5,Winger,80,8,2,0,0,0,0.0,0,0,53,19,174,65,54,2,0,0,0,5,0,0,3.41,0,0,0,0,1,0,20,0.0,33.33,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Ben Hunt,7,Halfback,80,0,0,0,0,0,0.0,0,0,51,14,72,0,18,0,1,2,0,1,0,0,2.72,0,0,0,1,11,36,58,2.57,81.82,9,1,1,0,1,16,567,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80,0
Francis Molo,8,Prop,59,0,0,0,0,0,0.0,0,0,48,14,118,0,53,0,0,0,0,4,14,0,3.57,0,0,0,0,0,2,16,0.14,86.05,37,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36
Jacob Liddle,9,Hooker,50,0,0,0,0,0,0.0,0,0,42,4,24,0,5,0,0,0,0,1,0,0,2.22,4,24,0,0,4,68,71,17.0,95.24,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14
Michael Molo,10,Prop,43,0,0,0,0,0,0.0,0,0,32,10,90,0,40,0,0,0,0,0,9,0,3.39,0,0,0,0,0,3,12,0.3,95.45,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15
Billy Burns,11,2nd Row,80,0,0,0,0,0,0.0,0,0,43,13,118,0,37,0,1,0,0,0,13,0,3.12,0,0,0,1,1,2,16,0.15,90.0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,80,0
Jaydn Su'a,12,2nd Row,80,0,0,0,0,0,0.0,0,0,49,15,104,0,48,0,0,0,0,3,15,0,3.96,0,0,0,0,0,0,15,0.0,93.02,40,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,80,0
Jack De Belin,13,Lock,61,0,0,0,0,0,0.0,0,0,39,10,70,0,23,0,0,0,0,0,7,0,3.29,0,0,0,1,2,11,18,1.1,92.31,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,0
Jayden Sullivan,14,Five-Eighth,80,0,0,0,0,0,0.0,0,0,36,7,44,0,13,0,0,0,0,1,0,0,3.95,0,0,0,1,4,25,32,3.57,88.24,30,3,1,0,0,2,52,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
