Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Sebastian Kris,1,Fullback,80,0,0,0,0,0,0.0,0,0,17,16,145,23,48,0,0,0,0,2,3,0,3.34,0,0,0,0,2,8,25,0.5,60.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Xavier Savage,2,Winger,80,4,1,0,0,0,0.0,0,0,19,10,90,0,22,1,0,0,0,1,1,0,3.42,1,14,0,0,0,1,15,0.1,62.5,5,3,0,0,1,1,15,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Jarrod Croker,3,Centre,80,14,1,4,6,1,71.43,0,0,37,8,62,0,12,1,0,0,0,2,0,0,3.81,0,0,0,1,2,8,10,1.0,66.67,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Matthew Timoko,4,Centre,80,4,1,0,0,0,0.0,0,0,64,17,200,0,54,1,2,2,0,6,1,0,3.48,1,11,0,1,0,4,17,0.24,88.89,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,80,0
Jordan Rapana,5,Winger,80,8,2,0,0,0,0.0,0,0,41,15,96,1,27,1,0,0,0,3,2,0,4.08,1,5,1,0,0,3,19,0.2,75.0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Jack Wighton,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,29,13,103,15,28,0,0,1,0,5,0,0,2.79,1,1,0,0,7,30,46,2.31,76.92,10,3,0,0,1,5,151,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
Jamal Fogarty,7,Halfback,80,0,0,0,0,0,0.0,0,0,40,4,26,0,1,0,0,2,0,3,0,0,4.24,0,0,0,0,2,26,39,6.5,93.33,14,1,0,0,0,11,256,1,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,80,0
Josh Papalii,8,Prop,48,0,0,0,0,0,0.0,0,0,42,12,102,29,42,0,0,0,0,1,8,0,3.48,0,0,0,3,0,2,13,0.17,90.91,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
Zac Woolford,9,Hooker,54,0,0,0,0,0,0.0,0,0,31,4,20,0,0,0,0,0,0,0,0,0,3.6,4,20,0,0,4,54,58,13.5,93.33,28,1,1,0,0,2,63,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,53,0
Joseph Tapine,10,Prop,53,0,0,0,0,0,0.0,0,0,53,14,153,0,60,0,0,0,0,3,13,0,3.08,0,0,0,1,0,1,14,0.07,88.57,31,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,18
Hudson Young,11,2nd Row,80,4,1,0,0,0,0.0,0,0,57,16,107,0,28,0,1,0,0,2,15,0,4.37,1,9,1,3,1,8,25,0.5,79.41,27,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Elliott Whitehead,12,2nd Row,80,0,0,0,0,0,0.0,0,0,41,4,43,0,18,0,0,0,0,0,4,0,3.27,0,0,0,0,0,4,9,1.0,94.29,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Corey Horsburgh,13,Lock,62,0,0,0,0,0,0.0,0,0,56,17,180,0,76,0,0,0,0,4,13,0,3.17,0,0,0,1,2,12,25,0.71,88.24,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
