Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Hayze Perham,1,Fullback,80,4,1,0,0,0,0.0,0,0,54,20,167,26,41,0,0,0,0,5,0,0,3.41,1,9,0,1,1,21,40,1.05,100.0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Jacob Kiraz,2,Winger,80,0,0,0,0,0,0.0,0,0,30,14,138,0,32,0,0,1,0,2,0,0,3.75,0,0,0,1,0,5,21,0.36,85.71,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Jake Averillo,3,Centre,80,8,2,0,0,0,0.0,0,0,40,7,65,0,12,0,0,0,0,3,0,0,3.83,2,2,0,1,1,1,8,0.14,66.67,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Paul Alamoti,4,Centre,80,0,0,0,0,0,0.0,0,0,20,13,114,0,29,0,0,0,0,4,0,0,3.23,0,0,0,0,0,6,14,0.46,60.0,6,4,0,0,0,1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
Declan Casey,5,Winger,80,0,0,0,0,0,0.0,0,0,1,7,52,20,13,0,0,0,0,0,1,0,2.77,1,9,0,0,0,1,11,0.14,75.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,80,0
Josh Reynolds,6,Five-Eighth,54,0,0,0,0,0,0.0,0,0,13,2,9,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,9,11,4.5,76.19,16,4,1,0,0,2,33,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,45,8
Matt Burton,7,Halfback,80,10,0,5,5,0,100.0,0,0,47,5,37,0,9,0,0,2,0,0,0,0,2.56,0,0,0,1,1,25,40,5.0,85.71,12,2,0,0,0,13,368,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Max King,8,Prop,51,0,0,0,0,0,0.0,0,0,41,7,65,11,17,0,0,0,0,2,6,0,3.03,0,0,0,0,0,0,7,0.0,90.7,39,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,26
Reed Mahoney,9,Hooker,80,0,0,0,0,0,0.0,0,0,46,6,33,0,4,0,1,1,0,0,1,0,3.8,2,13,0,0,1,84,88,14.0,91.3,42,4,0,0,1,1,50,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,80,0
Tevita Pangai Junior,10,Prop,44,0,0,0,0,0,0.0,0,0,40,10,90,20,26,0,0,0,0,1,7,0,3.51,0,0,0,3,0,1,11,0.1,80.56,29,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,29,9
Corey Waddell,11,2nd Row,80,0,0,0,0,0,0.0,0,0,40,11,84,0,26,0,0,0,0,0,11,0,3.8,0,0,0,0,0,0,11,0.0,92.68,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Jacob Preston,12,2nd Row,80,8,2,0,0,0,0.0,0,0,60,7,55,0,13,1,0,0,0,1,7,0,2.95,0,0,0,1,0,0,9,0.0,91.67,33,1,2,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,80,0
Raymond Faitala-Mariner,13,Lock,49,0,0,0,0,0,0.0,0,0,35,10,88,0,31,0,0,0,0,2,10,0,3.91,0,0,0,0,0,1,11,0.1,87.88,29,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,31,16
