Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
11,Sea Eagles,14,Sharks,20,Tom Trbojevic,0
11,Sea Eagles,14,Sharks,20,Jason Saab,0
11,Sea Eagles,14,Sharks,20,Brad Parker,0
11,Sea Eagles,14,Sharks,20,Tolutau Koula,0
11,Sea Eagles,14,Sharks,20,Reuben Garrick,1
11,Sea Eagles,14,Sharks,20,Cooper Johns,0
11,Sea Eagles,14,Sharks,20,Daly Cherry-Evans captain,0
11,Sea Eagles,14,Sharks,20,Taniela Paseka,0
11,Sea Eagles,14,Sharks,20,Lachlan Croker,1
11,Sea Eagles,14,Sharks,20,Sean Keppie,0
11,Sea Eagles,14,Sharks,20,Haumole Olakau'atu,0
11,Sea Eagles,14,Sharks,20,Kelma Tuilagi,0
11,Sea Eagles,14,Sharks,20,Josh Aloiai,0
11,Sea Eagles,14,Sharks,20,William Kennedy,0
11,Sea Eagles,14,Sharks,20,Sione Katoa,1
11,Sea Eagles,14,Sharks,20,Jesse Ramien,1
11,Sea Eagles,14,Sharks,20,Connor Tracey,0
11,Sea Eagles,14,Sharks,20,Ronaldo Mulitalo,0
11,Sea Eagles,14,Sharks,20,Matt Moylan,0
11,Sea Eagles,14,Sharks,20,Nicholas Hynes,0
11,Sea Eagles,14,Sharks,20,Royce Hunt,1
11,Sea Eagles,14,Sharks,20,Blayke Brailey,0
11,Sea Eagles,14,Sharks,20,Cameron McInnes,0
11,Sea Eagles,14,Sharks,20,Briton Nikora,0
11,Sea Eagles,14,Sharks,20,Teig Wilton,0
11,Sea Eagles,14,Sharks,20,Dale Finucane captain,0
