Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Jahream Bula,1,Fullback,80,4,1,0,0,0,0.0,0,0,63,22,241,60,64,1,2,2,0,1,2,0,3.57,0,0,0,3,1,9,29,0.41,50.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
David Nofoaluma,2,Winger,80,8,2,0,0,0,0.0,0,0,47,13,136,8,27,0,0,0,0,5,1,0,3.27,2,12,0,0,1,8,20,0.62,100.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Starford To'a,3,Centre,80,8,2,0,0,0,0.0,0,0,101,14,230,0,30,5,0,1,0,12,1,0,3.35,1,15,0,1,0,4,19,0.29,73.68,14,2,3,0,0,3,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tommy Talau,4,Centre,56,0,0,0,0,0,0.0,0,0,13,12,107,1,35,0,0,0,0,1,0,0,3.52,0,0,0,1,0,6,16,0.5,33.33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
Junior Tupou,5,Winger,80,8,2,0,0,0,0.0,0,0,67,15,195,66,27,2,0,0,0,8,0,0,3.3,0,0,0,2,0,7,24,0.47,75.0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Brandon Wakeham,6,Five-Eighth,80,16,0,8,8,0,100.0,0,0,75,13,140,0,7,0,2,2,0,1,0,0,4.53,1,15,0,1,1,46,54,3.54,73.08,19,4,3,2,1,5,99,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
Luke Brooks,7,Halfback,80,2,0,1,1,0,100.0,0,0,74,19,212,0,38,1,1,2,0,5,0,0,4.03,0,0,0,1,9,42,67,2.21,78.57,11,1,2,0,1,14,415,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Stefano Utoikamanu,8,Prop,44,4,1,0,0,0,0.0,0,0,60,16,185,47,64,2,0,0,0,4,12,0,3.08,0,0,0,1,0,2,18,0.13,100.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20
Apisai Koroisau,9,Hooker,80,4,0,2,2,0,100.0,0,0,59,6,32,1,6,0,3,3,0,1,0,0,4.88,4,26,0,1,6,132,137,22.0,87.18,34,5,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
David Klemmer,10,Prop,52,0,0,0,0,0,0.0,0,0,48,15,149,51,51,0,0,0,0,5,11,0,3.39,0,0,0,0,1,8,23,0.53,100.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
Isaiah Papali'i,11,2nd Row,71,0,0,0,0,0,0.0,0,0,34,13,113,0,41,0,0,0,0,3,12,0,3.23,0,0,0,1,0,6,18,0.46,78.95,15,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,71,0
John Bateman,12,2nd Row,80,4,1,0,0,0,0.0,0,0,65,14,133,0,24,0,0,0,0,3,10,0,3.84,1,8,0,2,0,3,16,0.21,96.88,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Fonua Pole,13,Interchange,45,4,1,0,0,0,0.0,0,0,41,10,102,0,35,1,0,0,0,2,10,0,3.62,0,0,0,0,0,3,13,0.3,100.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8
