Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
William Kennedy,1,Fullback,80,4,1,0,0,0,0.0,0,0,37,17,153,96,28,1,0,0,0,2,1,0,3.57,0,0,0,0,5,14,33,0.82,85.71,6,1,0,0,2,1,8,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Sione Katoa,2,Winger,80,0,0,0,0,0,0.0,0,0,23,13,164,27,28,2,0,0,0,2,0,0,3.56,0,0,0,0,0,4,17,0.31,33.33,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,80,0
Jesse Ramien,3,Centre,80,0,0,0,0,0,0.0,0,0,21,21,136,0,42,0,2,0,0,0,0,0,2.91,1,0,0,1,0,7,24,0.33,72.73,8,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Siosifa Talakai,4,Centre,80,0,0,0,0,0,0.0,0,0,56,24,242,0,97,1,2,2,0,4,0,0,2.93,0,0,0,2,0,4,26,0.17,62.5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
Ronaldo Mulitalo,5,Winger,80,4,1,0,0,0,0.0,0,0,43,13,107,63,5,2,0,0,0,3,0,0,2.84,0,0,0,2,1,6,21,0.46,80.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,80,0
Matt Moylan,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,21,13,97,0,17,0,0,0,0,1,0,0,2.91,0,0,0,0,0,45,55,3.46,80.0,12,2,1,0,1,5,92,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,80,0
Nicholas Hynes,7,Halfback,80,4,0,2,3,0,66.67,0,0,37,16,127,0,6,0,0,0,0,1,0,0,2.97,1,12,0,0,2,51,66,3.19,72.41,21,5,3,0,0,10,363,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,80,0
Oregon Kaufusi,8,Prop,37,0,0,0,0,0,0.0,0,0,28,5,41,14,9,0,0,0,0,0,4,0,2.56,0,0,0,0,0,0,5,0.0,96.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8
Blayke Brailey,9,Hooker,80,0,0,0,0,0,0.0,0,0,53,6,36,0,7,0,0,0,0,0,1,0,2.78,5,34,0,0,1,95,98,15.83,87.27,48,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Royce Hunt,10,Prop,36,0,0,0,0,0,0.0,0,0,29,8,97,15,51,0,0,0,0,1,7,0,3.22,0,0,0,0,0,0,8,0.0,91.67,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16
Briton Nikora,11,2nd Row,80,0,0,0,0,0,0.0,0,0,51,10,77,0,25,1,1,0,0,1,8,0,2.85,0,0,0,1,0,7,15,0.7,90.0,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Teig Wilton,12,2nd Row,80,4,1,0,0,0,0.0,0,0,71,14,114,0,39,1,0,0,0,7,14,0,2.52,0,0,0,1,1,3,20,0.21,93.33,42,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Dale Finucane,13,Interchange,38,0,0,0,0,0,0.0,0,0,18,7,40,0,10,0,0,0,0,0,5,0,2.96,0,0,0,0,0,5,10,0.71,88.0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,7
