Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
13,Dolphins,26,Dragons,12,Kodi Nikorima,0
13,Dolphins,26,Dragons,12,Jamayne Isaako,2
13,Dolphins,26,Dragons,12,Euan Aitken,0
13,Dolphins,26,Dragons,12,Brenko Lee,0
13,Dolphins,26,Dragons,12,Tesi Niu,0
13,Dolphins,26,Dragons,12,Anthony Milford,1
13,Dolphins,26,Dragons,12,Isaiya Katoa,0
13,Dolphins,26,Dragons,12,Jesse Bromwich captain,0
13,Dolphins,26,Dragons,12,Jeremy Marshall-King,0
13,Dolphins,26,Dragons,12,Herman Ese'ese,0
13,Dolphins,26,Dragons,12,Kenneath Bromwich,0
13,Dolphins,26,Dragons,12,Connelly Lemuelu,0
13,Dolphins,26,Dragons,12,Ray Stone,0
13,Dolphins,26,Dragons,12,Tyrell Sloan,0
13,Dolphins,26,Dragons,12,Mathew Feagai,0
13,Dolphins,26,Dragons,12,Mosese Suli,0
13,Dolphins,26,Dragons,12,Zac Lomax,0
13,Dolphins,26,Dragons,12,Mikaele Ravalawa,0
13,Dolphins,26,Dragons,12,Talatau Amone,0
13,Dolphins,26,Dragons,12,Jayden Sullivan,0
13,Dolphins,26,Dragons,12,Francis Molo,0
13,Dolphins,26,Dragons,12,Jacob Liddle,0
13,Dolphins,26,Dragons,12,Michael Molo,0
13,Dolphins,26,Dragons,12,Jack Bird,1
13,Dolphins,26,Dragons,12,Ben Murdoch-Masila,0
13,Dolphins,26,Dragons,12,Jack De Belin captain,0
