Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Tyrell Sloan,1,Fullback,80,4,1,0,0,0,0.0,0,0,42,12,109,33,19,2,0,1,0,3,0,0,3.91,2,40,0,0,0,14,24,1.17,100.0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Mathew Feagai,2,Winger,80,0,0,0,0,0,0.0,0,0,0,6,42,0,14,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,7,0.0,66.67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Mosese Suli,3,Centre,80,0,0,0,0,0,0.0,0,0,41,14,129,5,43,0,1,1,0,2,1,0,3.49,0,0,0,1,0,3,14,0.21,81.25,13,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,80,0
Zac Lomax,4,Centre,80,12,0,3,5,3,75.0,0,0,46,13,129,0,38,0,2,1,0,3,0,0,3.7,0,0,0,1,0,6,17,0.46,90.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Mikaele Ravalawa,5,Winger,80,4,1,0,0,0,0.0,0,0,59,17,214,101,57,2,0,0,0,7,1,0,3.77,0,0,0,1,0,1,21,0.06,100.0,4,0,0,0,2,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Jayden Sullivan,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,21,8,43,0,6,0,0,0,0,0,0,0,4.11,0,0,0,0,0,24,34,3.0,80.95,17,4,0,0,0,6,184,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Ben Hunt,7,Halfback,80,4,1,0,0,0,0.0,0,0,59,16,114,0,23,2,1,1,0,4,0,0,5.56,0,0,0,3,7,31,47,1.94,61.54,8,4,1,0,0,10,177,2,3,3,0,0,3,0,1,1,0,0,0,0,0,0,0,80,0
Francis Molo,8,Prop,40,0,0,0,0,0,0.0,0,0,33,11,114,0,46,0,0,0,0,1,11,0,3.38,0,0,0,0,0,1,12,0.09,76.67,23,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,17
Moses Mbye,9,Hooker,33,0,0,0,0,0,0.0,0,0,16,1,9,0,3,0,0,0,0,0,0,0,2.44,1,9,0,0,1,30,32,30.0,82.61,19,1,3,0,0,1,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,8
Blake Lawrie,10,Prop,51,4,1,0,0,0,0.0,0,0,65,14,137,14,46,1,0,0,0,4,13,0,3.72,0,0,0,0,0,3,18,0.21,84.44,38,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,21
Ben Murdoch-Masila,11,2nd Row,71,0,0,0,0,0,0.0,0,0,24,7,88,0,26,1,0,0,0,2,7,0,4.08,0,0,0,0,0,5,11,0.71,85.71,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
Jaydn Su'a,12,2nd Row,80,0,0,0,0,0,0.0,0,0,32,12,116,0,47,0,0,0,0,1,11,0,3.12,0,0,0,1,0,2,15,0.17,84.62,22,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,80,0
Jack Bird,13,Lock,47,0,0,0,0,0,0.0,0,0,52,15,113,0,23,0,1,1,0,3,8,0,3.74,0,0,0,1,0,17,24,1.13,86.84,33,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,23
