Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Clinton Gutherson,1,Fullback,80,0,0,0,0,0,0.0,0,0,19,10,82,52,14,0,0,0,0,1,0,0,4.69,0,0,0,1,1,23,35,2.3,80.0,4,1,0,0,3,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Maika Sivo,2,Winger,80,0,0,0,0,0,0.0,0,0,23,11,116,28,32,1,0,0,0,4,0,0,5.01,0,0,0,1,0,0,11,0.0,80.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Will Penisini,3,Centre,80,4,1,0,0,0,0.0,0,0,39,14,154,10,48,1,0,0,0,1,1,0,3.37,0,0,0,0,1,3,17,0.21,81.82,18,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Bailey Simonsson,4,Centre,80,8,2,0,0,0,0.0,0,0,50,18,177,0,47,0,1,0,0,5,0,0,4.31,0,0,0,0,0,5,20,0.28,77.78,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Sean Russell,5,Winger,80,4,1,0,0,0,0.0,0,0,37,15,142,16,32,1,0,0,0,3,1,0,4.43,0,0,0,0,0,0,17,0.0,83.33,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Dylan Brown,6,Five-Eighth,80,4,1,0,0,0,0.0,0,0,78,14,140,0,28,1,1,0,0,4,0,0,3.52,0,0,0,4,7,24,40,1.71,95.83,23,0,1,0,0,4,53,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,80,0
Mitchell Moses,7,Halfback,80,12,0,6,6,0,100.0,0,0,79,6,40,0,3,0,3,4,0,2,0,0,6.52,0,0,0,3,2,35,53,5.83,81.82,9,1,1,0,0,12,377,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
Wiremu Greig,8,Prop,50,0,0,0,0,0,0.0,0,0,43,19,201,26,87,0,0,0,0,2,17,0,3.49,0,0,0,1,2,1,20,0.05,87.5,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,24
Josh Hodgson,9,Hooker,54,0,0,0,0,0,0.0,0,0,20,1,7,0,2,0,0,0,0,0,1,0,5.04,0,0,0,0,2,76,76,76.0,92.31,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
Junior Paulo,10,Prop,72,0,0,0,0,0,0.0,0,0,61,18,207,0,103,0,0,1,0,1,18,0,4.11,0,0,0,4,2,4,23,0.22,88.0,22,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,33,38
Bryce Cartwright,11,2nd Row,80,4,1,0,0,0,0.0,0,0,45,12,106,0,30,1,0,0,0,2,9,0,4.75,0,0,0,0,4,9,21,0.75,83.33,25,3,2,0,0,1,19,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Andrew Davey,12,2nd Row,5,0,0,0,0,0,0.0,0,0,3,2,14,0,1,0,0,0,0,0,2,0,4.7,0,0,0,0,0,0,2,0.0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
J'maine Hopgood,13,Lock,80,0,0,0,0,0,0.0,0,0,69,12,122,0,32,0,0,0,0,3,12,0,3.52,0,0,0,4,4,3,15,0.25,92.86,39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
