Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Keano Kini,1,Fullback,80,0,0,0,0,0,0.0,0,0,16,19,135,6,40,0,0,0,0,1,1,0,3.38,0,0,0,1,0,3,25,0.16,33.33,1,2,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Alofiana Khan-Pereira,2,Winger,80,4,1,0,0,0,0.0,0,0,26,9,75,0,6,0,0,0,0,1,1,0,3.22,0,0,0,1,0,0,9,0.0,75.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Phillip Sami,3,Centre,80,0,0,0,0,0,0.0,0,0,23,8,67,0,18,1,0,1,0,1,1,0,2.89,0,0,0,0,0,7,14,0.88,76.92,10,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Aaron Schoupp,4,Centre,80,0,0,0,0,0,0.0,0,0,34,15,127,7,38,0,1,1,0,5,0,0,3.16,0,0,0,0,0,4,18,0.27,66.67,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Jojo Fifita,5,Winger,80,4,1,0,0,0,0.0,0,0,27,12,85,21,29,1,0,0,0,1,0,0,2.83,0,0,0,0,0,4,16,0.33,57.14,4,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Jayden Campbell,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,25,7,42,0,9,0,1,0,0,1,0,0,3.1,0,0,0,0,1,25,33,3.57,86.67,26,2,2,0,0,2,39,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,80,0
Tanah Boyd,7,Halfback,80,8,0,4,5,0,80.0,0,0,46,4,29,0,4,1,0,1,0,1,0,0,5.0,0,0,0,0,3,33,48,8.25,78.57,11,2,1,0,0,15,508,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,80,0
Moeaki Fotuaika,8,Prop,71,0,0,0,0,0,0.0,0,0,59,13,161,68,59,0,0,0,0,5,9,0,2.93,0,0,0,0,0,4,18,0.31,94.29,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52,18
Chris Randall,9,Hooker,46,4,1,0,0,0,0.0,0,0,50,4,31,0,10,1,0,0,0,3,0,0,3.69,4,31,0,0,2,54,59,13.5,96.77,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0
Tino Fa'asuamaleaui,10,Interchange,60,4,1,0,0,0,0.0,0,0,72,17,160,0,70,1,0,0,0,2,16,0,2.98,1,2,0,2,1,4,21,0.24,94.44,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
David Fifita,11,Interchange,33,0,0,0,0,0,0.0,0,0,15,3,21,0,6,0,0,0,0,0,3,0,3.72,0,0,0,0,0,1,4,0.33,93.75,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
Joe Stimson,12,2nd Row,47,0,0,0,0,0,0.0,0,0,22,4,25,0,11,0,0,0,0,0,4,0,3.1,0,0,0,0,0,0,4,0.0,92.31,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
Isaac Liu,13,Lock,54,0,0,0,0,0,0.0,0,0,37,14,131,0,51,0,0,0,0,0,12,0,2.74,0,0,0,0,1,7,20,0.5,91.43,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27,27
