Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Reece Walsh,1,Fullback,80,0,0,0,0,0,0.0,0,0,57,16,163,57,23,1,1,2,0,13,0,0,4.76,0,0,0,0,4,20,37,1.25,75.0,6,1,1,0,3,2,16,0,0,2,0,0,0,0,3,3,0,1,0,0,0,0,0,80,0
Jesse Arthars,2,Winger,80,4,1,0,0,0,0.0,0,0,28,5,52,0,12,1,0,0,0,0,0,0,3.19,0,0,0,0,0,3,11,0.6,100.0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Kotoni Staggs,3,Centre,80,0,0,0,1,0,0.0,0,0,16,13,114,0,36,0,0,0,0,1,0,0,4.05,0,0,0,0,1,5,20,0.38,66.67,8,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Herbie Farnworth,4,Centre,80,4,1,0,0,0,0.0,0,0,41,13,131,0,43,1,0,0,0,2,0,0,4.34,1,4,0,1,0,2,16,0.15,83.33,15,1,2,0,0,1,34,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,80,0
Selwyn Cobbo,5,Winger,80,12,3,0,0,0,0.0,0,0,69,16,203,16,29,1,0,0,0,3,1,0,3.42,0,0,0,0,0,1,20,0.06,90.0,9,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Ezra Mam,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,19,9,89,7,13,1,0,0,0,2,0,0,4.63,0,0,0,0,3,33,38,3.67,60.0,18,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Adam Reynolds,7,Halfback,80,8,0,4,5,0,80.0,0,0,43,1,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,35,58,35.0,92.31,12,0,1,0,0,22,638,1,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,80,0
Thomas Flegler,8,Prop,50,0,0,0,0,0,0.0,0,0,44,15,143,19,46,0,0,0,0,2,14,0,4.63,0,0,0,0,0,1,16,0.07,96.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22
Billy Walters,9,Hooker,54,4,1,0,0,0,0.0,0,0,43,5,26,0,1,1,0,0,0,2,1,0,4.23,4,24,0,1,2,70,77,14.0,96.15,25,1,0,0,0,1,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,34,19
Payne Haas,10,Prop,58,0,0,0,0,0,0.0,0,0,50,21,217,27,76,0,0,0,0,4,18,0,3.02,0,0,0,0,1,2,22,0.1,100.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
Kurt Capewell,11,2nd Row,77,0,0,0,0,0,0.0,0,0,41,11,102,0,31,0,1,1,0,2,11,0,3.61,0,0,0,0,1,2,13,0.18,88.24,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77,0
Jordan Riki,12,2nd Row,74,0,0,0,0,0,0.0,0,0,38,12,95,0,26,0,0,0,0,2,12,0,3.13,0,0,0,0,0,1,13,0.08,92.59,25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,74,0
Patrick Carrigan,13,Lock,55,0,0,0,0,0,0.0,0,0,52,16,163,0,60,1,0,0,0,2,14,0,3.5,0,0,0,0,0,9,24,0.56,96.3,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,51,3
