Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Blake Taaffe,1,Fullback,80,6,0,3,6,0,50.0,0,0,39,19,149,55,28,1,0,0,0,3,0,0,4.12,1,8,0,1,3,13,33,0.68,100.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Alex Johnston,2,Winger,80,0,0,0,0,0,0.0,0,0,31,8,80,17,22,0,0,0,0,4,1,0,4.19,1,7,0,1,0,2,12,0.25,85.71,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Isaiah Tass,3,Centre,80,4,1,0,0,0,0.0,0,0,45,8,83,0,22,1,0,1,0,2,0,0,3.59,0,0,0,0,0,6,12,0.75,82.61,19,4,0,0,1,1,19,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Campbell Graham,4,Centre,80,4,1,0,0,0,0.0,0,0,64,11,148,0,40,2,1,2,0,8,1,0,3.47,0,0,0,0,1,6,15,0.55,78.95,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
Richard Kennar,5,Winger,80,4,1,0,0,0,0.0,0,0,25,10,77,8,17,1,1,0,0,3,2,0,2.64,0,0,0,0,0,2,12,0.2,66.67,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
Lachlan Ilias,7,Halfback,80,4,1,0,0,0,0.0,0,0,53,5,66,0,6,0,0,0,0,3,0,0,3.27,0,0,0,0,4,26,38,5.2,86.96,20,1,2,0,1,8,314,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tevita Tatola,8,Prop,51,0,0,0,0,0,0.0,0,0,43,12,117,14,41,0,0,0,0,0,10,0,3.93,0,0,0,0,2,1,13,0.08,92.31,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23
Damien Cook,9,Hooker,80,0,0,0,0,0,0.0,0,0,69,6,120,0,10,2,0,0,0,4,1,0,4.78,5,115,0,0,1,93,101,15.5,87.93,51,4,3,0,0,1,24,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,80,0
Hame Sele,10,Prop,56,0,0,0,0,0,0.0,0,0,43,15,159,46,66,0,0,0,0,2,11,0,3.34,0,0,0,0,1,4,19,0.27,93.33,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,31
Keaon Koloamatangi,11,2nd Row,68,4,1,0,0,0,0.0,0,0,47,12,114,0,34,1,1,1,0,3,11,0,3.14,0,0,0,0,1,6,18,0.5,83.33,25,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,68,0
Jacob Host,12,2nd Row,36,4,1,0,0,0,0.0,0,0,24,3,22,0,6,1,0,0,0,0,3,0,3.0,0,0,0,0,0,1,5,0.33,92.31,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,11
Shaquai Mitchell,13,Interchange,24,0,0,0,0,0,0.0,0,0,27,6,50,0,18,0,0,0,0,1,6,0,3.25,0,0,0,1,0,2,8,0.33,90.91,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Jed Cartwright,14,Interchange,23,0,0,0,0,0,0.0,0,0,31,4,35,0,15,0,0,0,0,1,3,0,2.76,0,0,0,2,0,3,6,0.75,90.91,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
