Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Tyrell Sloan,1,Fullback,80,0,0,0,0,0,0.0,0,0,47,20,186,66,42,1,1,2,0,5,0,0,3.26,0,0,0,1,3,13,29,0.65,66.67,4,2,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Mathew Feagai,2,Winger,80,0,0,0,0,0,0.0,0,0,29,12,104,23,17,1,0,1,0,5,0,0,3.13,0,0,0,0,0,5,18,0.42,60.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Mosese Suli,3,Centre,80,0,0,0,0,0,0.0,0,0,33,12,132,0,58,0,0,0,0,2,0,0,3.81,0,0,0,1,0,3,14,0.25,80.0,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Zac Lomax,4,Centre,80,12,0,5,6,1,85.71,0,0,38,17,145,0,61,0,0,0,0,5,1,0,2.74,1,7,0,0,0,10,25,0.59,71.43,10,2,2,0,0,1,11,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Mikaele Ravalawa,5,Winger,80,4,1,0,0,0,0.0,0,0,29,15,148,11,60,1,0,0,0,3,0,0,3.7,1,11,0,0,0,0,17,0.0,0.0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jayden Sullivan,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,25,9,53,0,8,0,1,0,0,3,0,0,2.42,0,0,0,1,6,36,43,4.0,72.73,16,4,2,0,0,1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Ben Hunt,7,Halfback,80,4,1,0,0,0,0.0,0,0,59,16,106,0,3,0,3,2,0,1,0,0,2.72,0,0,0,1,11,52,71,3.25,66.67,8,3,1,0,0,17,402,1,7,3,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Francis Molo,8,Prop,58,0,0,0,0,0,0.0,0,0,38,11,119,0,55,0,0,0,0,0,11,0,3.39,0,0,0,0,0,2,13,0.18,93.94,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,32
Jacob Liddle,9,Hooker,76,4,1,0,0,0,0.0,0,0,47,5,20,0,2,1,0,0,0,3,0,0,4.98,5,20,0,1,2,119,121,23.8,88.57,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
Michael Molo,10,Prop,56,4,1,0,0,0,0.0,0,0,66,20,166,25,61,1,0,0,0,3,14,0,3.39,0,0,0,0,0,9,25,0.45,94.12,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30
Jaydn Su'a,12,2nd Row,71,4,1,0,0,0,0.0,0,0,55,17,154,0,60,1,0,0,0,2,17,0,2.8,0,0,0,4,1,0,17,0.0,82.35,14,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,71,0
Ben Murdoch-Masila,13,2nd Row,80,0,0,0,0,0,0.0,0,0,18,7,66,0,41,0,0,0,0,0,7,0,3.43,0,0,0,0,0,0,7,0.0,82.76,24,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Moses Mbye,14,Replacement,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
