Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Jayden Campbell,1,Fullback,80,0,0,0,0,0,0.0,0,0,38,21,185,61,29,1,0,0,0,5,0,0,3.89,0,0,0,1,0,10,33,0.48,50.0,2,2,0,0,4,1,16,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
Alofiana Khan-Pereira,2,Replacement,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Kelly,3,Centre,80,0,0,0,0,0,0.0,0,0,38,17,109,9,36,0,1,0,0,1,1,0,3.4,0,0,0,2,1,5,21,0.29,83.33,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jojo Fifita,4,Winger,80,0,0,0,0,0,0.0,0,0,18,12,129,35,39,0,0,0,0,1,0,0,3.5,0,0,0,1,0,0,12,0.0,50.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Phillip Sami,5,Winger,80,4,1,0,0,0,0.0,0,0,42,16,152,0,48,2,0,0,0,5,1,0,3.41,0,0,0,0,0,1,18,0.06,100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
Kieran Foran,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,26,11,51,3,7,0,0,0,0,1,0,0,5.18,1,0,0,1,2,25,35,2.27,95.0,19,1,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Tanah Boyd,7,Halfback,80,6,0,2,3,1,75.0,0,0,43,6,36,7,6,0,0,0,0,0,0,0,4.24,0,0,0,1,3,35,55,5.83,85.71,18,2,1,0,1,17,537,2,6,0,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
Moeaki Fotuaika,8,Prop,64,0,0,0,0,0,0.0,0,0,58,18,177,37,64,0,0,0,0,4,15,0,2.99,0,0,0,0,1,1,19,0.06,92.5,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15
Chris Randall,9,Hooker,60,0,0,0,0,0,0.0,0,0,40,7,64,0,21,0,0,0,0,0,1,0,3.37,6,61,0,2,7,88,94,12.57,90.32,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0
Tino Fa'asuamaleaui,10,Prop,64,0,0,0,0,0,0.0,0,0,77,17,148,5,52,0,1,1,0,5,16,0,3.12,0,0,0,5,0,6,24,0.35,85.71,42,4,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,33,31
David Fifita,11,2nd Row,80,4,1,0,0,0,0.0,0,0,83,15,132,0,35,1,1,1,0,7,13,0,3.49,1,8,0,3,2,3,17,0.2,86.11,31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80,0
Joe Stimson,12,2nd Row,57,4,1,0,0,0,0.0,0,0,39,6,34,0,9,1,0,0,0,3,5,0,3.28,0,0,0,0,0,0,7,0.0,82.76,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
Isaac Liu,13,Lock,53,0,0,0,0,0,0.0,0,0,37,18,144,0,53,0,0,0,0,3,12,0,3.59,0,0,0,0,2,10,24,0.56,100.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,30,23
