Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Dylan Edwards,1,Fullback,80,4,1,0,0,0,0.0,0,0,73,29,257,100,37,2,1,1,0,8,0,0,3.34,0,0,0,1,1,25,52,0.86,71.43,5,2,0,0,2,2,24,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
Sunia Turuva,2,Winger,80,0,0,0,0,0,0.0,0,0,42,20,170,32,51,0,0,0,0,9,1,0,3.94,0,0,0,0,1,0,24,0.0,72.73,8,3,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,80,0
Tyrone Peachey,3,Centre,71,0,0,0,0,0,0.0,0,0,31,16,117,14,33,1,0,0,0,3,2,0,2.94,1,12,0,1,0,2,18,0.13,64.71,11,5,1,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
Stephen Crichton,4,Centre,80,0,0,0,0,0,0.0,0,0,37,14,121,20,37,0,0,0,0,4,1,0,3.17,1,10,0,0,1,3,16,0.21,90.48,19,1,1,0,0,2,27,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Brian To'o,5,Winger,80,4,1,0,0,0,0.0,0,0,60,25,247,43,63,2,0,0,0,7,1,0,3.14,0,0,0,0,0,1,27,0.04,88.89,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Jarome Luai,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,41,14,105,0,23,1,0,0,0,4,0,0,2.83,1,11,0,3,3,38,49,2.71,83.33,15,3,0,0,0,3,60,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Nathan Cleary,7,Halfback,80,6,0,2,3,1,75.0,0,0,92,25,156,5,31,0,1,0,0,3,1,0,3.23,2,28,0,3,7,42,74,1.68,75.61,31,8,2,0,1,19,690,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
Moses Leota,8,Prop,36,0,0,0,0,0,0.0,0,0,33,9,87,15,35,0,0,0,0,2,8,0,3.62,0,0,0,1,0,0,9,0.0,92.31,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,13
Mitch Kenny,9,Hooker,62,0,0,0,0,0,0.0,0,0,27,4,35,0,6,0,0,0,0,0,1,0,3.1,3,22,0,0,1,112,116,28.0,78.26,36,7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,49,12
James Fisher-Harris,10,Prop,40,0,0,0,0,0,0.0,0,0,43,13,104,0,33,0,0,0,0,6,12,0,2.89,0,0,0,1,0,3,14,0.23,82.61,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15
Scott Sorensen,11,2nd Row,67,0,0,0,0,0,0.0,0,0,45,9,70,0,32,0,0,0,0,1,9,0,2.69,0,0,0,2,0,4,13,0.44,85.0,34,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20
Zac Hosking,12,2nd Row,69,0,0,0,0,0,0.0,0,0,65,16,111,0,29,0,0,0,0,2,16,0,3.43,0,0,0,2,0,1,18,0.06,97.44,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8
Isaah Yeo,13,Lock,80,0,0,0,0,0,0.0,0,0,66,17,146,0,37,1,0,0,0,5,11,0,2.84,0,0,0,0,2,21,33,1.24,87.5,42,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
