,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,11.0,Panthers,48.0,Roosters,4.0,Dylan Edwards,1.0,1.0,313.0,986.59,27.0,17.0,Fullback,80.0,4.0,47.0,22.0,210.0,49.0,0.0,5.0,3.99,46.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
1,11.0,Panthers,48.0,Roosters,4.0,Sunia Turuva,1.0,1.0,313.0,986.59,27.0,17.0,Winger,80.0,4.0,36.0,13.0,146.0,38.0,1.0,1.0,4.23,16.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
2,11.0,Panthers,48.0,Roosters,4.0,Tyrone Peachey,2.0,1.0,313.0,986.59,27.0,17.0,Centre,80.0,8.0,52.0,16.0,147.0,31.0,0.0,0.0,3.98,17.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
3,11.0,Panthers,48.0,Roosters,4.0,Stephen Crichton,0.0,1.0,313.0,986.59,27.0,17.0,Centre,80.0,0.0,39.0,11.0,110.0,51.0,0.0,1.0,4.73,17.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
4,11.0,Panthers,48.0,Roosters,4.0,Brian To'o,1.0,1.0,313.0,986.59,27.0,17.0,Winger,80.0,4.0,34.0,19.0,168.0,53.0,0.0,2.0,3.59,23.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
5,11.0,Panthers,48.0,Roosters,4.0,Jarome Luai,1.0,1.0,313.0,986.59,27.0,17.0,Five-Eighth,80.0,4.0,81.0,17.0,135.0,10.0,2.0,11.0,3.08,43.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
6,11.0,Panthers,48.0,Roosters,4.0,Nathan Cleary captain,0.0,1.0,313.0,986.59,27.0,17.0,Five-Eighth,80.0,4.0,81.0,17.0,135.0,10.0,2.0,11.0,3.08,43.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
7,11.0,Panthers,48.0,Roosters,4.0,Moses Leota,0.0,1.0,313.0,986.59,27.0,17.0,Prop,39.0,0.0,23.0,16.0,146.0,39.0,0.0,0.0,3.68,16.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
8,11.0,Panthers,48.0,Roosters,4.0,Mitch Kenny,0.0,1.0,313.0,986.59,27.0,17.0,Hooker,67.0,0.0,27.0,3.0,16.0,2.0,0.0,0.0,4.54,108.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
9,11.0,Panthers,48.0,Roosters,4.0,James Fisher-Harris,0.0,1.0,313.0,986.59,27.0,17.0,Prop,52.0,0.0,45.0,19.0,154.0,41.0,1.0,2.0,3.59,22.0,244.0,"2,136",524.0,6.0,35.0,46.44,275.0,3.83,154.0,"1,199",280.0,4.0,30.0,34.27,79.0,3.45,84.55,279.0,30.0,21.0,87.63,411.0,35.0,23.0,10.0,3.0,0.0,0.0,12.0,4.0,1.0,1.0,16.0,542.0,309.0,20.0,14.0,370.0,199.0,5.0,41.0,23:13,68%,59.0,33:27,89.0
