Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Clinton Gutherson,1,Fullback,70,6,1,1,1,0,100.0,0,0,40,22,206,91,33,0,2,1,0,0,0,0,3.72,1,3,0,2,1,28,44,1.27,75.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,70,0
Maika Sivo,2,Winger,80,12,3,0,0,0,0.0,0,0,53,15,148,65,26,4,1,0,0,2,0,0,4.12,0,0,0,1,0,3,20,0.2,33.33,2,4,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
Will Penisini,3,Centre,80,0,0,0,0,0,0.0,0,0,43,13,123,0,27,1,0,0,0,2,1,0,3.8,0,0,0,1,0,5,17,0.38,75.0,21,3,4,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Bailey Simonsson,4,Centre,80,0,0,0,0,0,0.0,0,0,40,16,161,0,49,0,2,2,0,0,0,0,3.82,0,0,0,1,0,3,18,0.19,71.43,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Haze Dunster,5,Winger,80,0,0,0,0,0,0.0,0,0,15,9,86,39,16,0,0,0,0,3,0,0,3.66,0,0,0,0,0,1,11,0.11,62.5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Dylan Brown,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,75,19,238,0,44,2,1,2,0,3,0,0,3.71,0,0,0,1,3,45,66,2.37,95.45,21,1,0,0,0,8,163,1,2,3,0,0,2,0,1,1,0,0,0,0,0,0,0,80,0
Mitchell Moses,7,Halfback,72,2,0,1,4,0,25.0,0,0,29,6,52,0,2,0,0,0,0,0,0,0,3.56,0,0,0,0,2,28,43,4.67,73.68,14,3,2,0,1,13,349,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
Wiremu Greig,8,Prop,28,0,0,0,0,0,0.0,0,0,22,8,83,15,28,0,0,0,0,0,7,0,4.35,0,0,0,0,0,0,8,0.0,94.74,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,7
Josh Hodgson,9,Hooker,55,0,0,0,0,0,0.0,0,0,19,2,13,0,1,0,0,0,0,0,0,0,4.56,2,13,0,0,2,63,64,31.5,87.1,27,4,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,0
Junior Paulo,10,Prop,51,0,0,0,0,0,0.0,0,0,35,12,119,12,45,0,0,0,0,3,10,0,3.88,0,0,0,2,0,5,16,0.42,78.26,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22
Shaun Lane,11,2nd Row,80,0,0,0,0,0,0.0,0,0,32,21,172,0,59,0,0,0,0,0,21,0,3.79,0,0,0,1,0,2,23,0.1,87.5,21,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Andrew Davey,12,2nd Row,66,4,1,0,0,0,0.0,0,0,48,10,89,0,29,0,0,0,0,1,9,0,3.18,0,0,0,1,0,1,11,0.1,93.33,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,7
J'maine Hopgood,13,Lock,58,0,0,0,0,0,0.0,0,0,51,10,100,5,34,0,0,0,0,2,9,0,3.93,0,0,0,3,4,2,12,0.2,94.29,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,26
