,Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries,isHomePlayer,OppoentTotalTackles,OpponentTeamTackleEfficiency,OpponentTotalMissedTackles,OpponentTotalIneffectiveTakcles,Position,MinsPlayed,Points,TotalPoints,AllRuns,All RunMetres,Post ContactMetres,LineBreaks,TackleBreaks,Average Play The BallSpeed,Receipts,Home_All_Runs,Home_All_Run_Meters,Home_Post_Contact_Meters,Home_Line_Breaks,Home_Tackle_Breaks,Home_Average_Distance,Home_Kick_Return_Meters,Home_Average_Ball_Play_Speed,Away_All_Runs,Away_All_Run_Meters,Away_Post_Contact_Meters,Away_Line_Breaks,Away_Tackle_Breaks,Away_Average_Distance,Away_Kick_Return_Meters,Away_Average_Ball_Play_Speed,Home_Effective_Tackles %,Home_Tackles_Made,Home_Missed_Tackles,Home_Ineffective_Tackles,Away_Effective_Tackles %,Away_Tackles_Made,Away_Missed_Tackles,Away_Ineffective_Tackles,Home_Errors,Home_Penalties,Home_Ruck_Infrigments,Home_Inside_10M,Away_Errors,Away_Penalties,Away_Ruck_infrigments,Away_Inside_10M,Home_Offloads,Home_Receipts,Home_Total_Passes,Home_Dummy_Passes,Away_Offloads,Away_Receipts,Away_Total_Passes,Away_Dummy_Passes,Home_Possesion,Home_Time_Possesion,Home_Completion_Rate,Away_Possesion,Away_Time_Possesion,Away_Completion_Rate
0,16.0,Knights,16.0,Roosters,18.0,Kalyn Ponga captain,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Winger,80.0,8.0,27.0,13.0,123.0,15.0,0.0,2.0,3.48,16.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
1,16.0,Knights,16.0,Roosters,18.0,Dominic Young,2.0,1.0,301.0,1109.2800000000002,28.0,11.0,Winger,80.0,8.0,27.0,13.0,123.0,15.0,0.0,2.0,3.48,16.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
2,16.0,Knights,16.0,Roosters,18.0,Dane Gagai,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Centre,80.0,0.0,58.0,21.0,176.0,44.0,1.0,10.0,3.22,28.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
3,16.0,Knights,16.0,Roosters,18.0,Bradman Best,1.0,1.0,301.0,1109.2800000000002,28.0,11.0,Centre,80.0,4.0,40.0,15.0,224.0,60.0,0.0,3.0,3.03,19.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
4,16.0,Knights,16.0,Roosters,18.0,Enari Tuala,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Winger,80.0,0.0,24.0,16.0,155.0,42.0,1.0,3.0,2.94,21.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
5,16.0,Knights,16.0,Roosters,18.0,Tyson Gamble,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Five-Eighth,80.0,0.0,29.0,14.0,149.0,23.0,0.0,1.0,3.36,46.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
6,16.0,Knights,16.0,Roosters,18.0,Jackson Hastings,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Halfback,80.0,4.0,38.0,8.0,54.0,9.0,0.0,0.0,4.24,69.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
7,16.0,Knights,16.0,Roosters,18.0,Leo Thompson,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Prop,43.0,0.0,40.0,10.0,87.0,37.0,0.0,1.0,3.18,12.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
8,16.0,Knights,16.0,Roosters,18.0,Phoenix Crossland,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Hooker,76.0,0.0,39.0,3.0,29.0,7.0,0.0,0.0,3.91,103.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
9,16.0,Knights,16.0,Roosters,18.0,Jacob Saifiti,0.0,1.0,301.0,1109.2800000000002,28.0,11.0,Hooker,76.0,0.0,39.0,3.0,29.0,7.0,0.0,0.0,3.91,103.0,192.0,"1,834",476.0,4.0,32.0,47.05,176.0,3.32,189.0,"1,810",616.0,3.0,33.0,45.27,170.0,3.49,87.36,380.0,33.0,22.0,89.32,368.0,32.0,12.0,14.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,7.0,443.0,259.0,10.0,15.0,446.0,238.0,16.0,51.0,29:29,72%,49.0,27:06,66.0
