Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Hamiso Tabuai-Fidow,1,Centre,80,0,0,0,0,0,0.0,0,0,27,9,61,0,27,0,1,0,0,1,0,0,4.01,0,0,0,3,0,8,19,0.89,68.18,15,4,3,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,80,0
Jamayne Isaako,2,Winger,80,4,0,2,3,0,66.67,0,0,34,15,153,3,71,1,0,0,0,5,0,0,2.98,0,0,0,1,0,5,22,0.33,66.67,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Euan Aitken,3,Interchange,61,0,0,0,0,0,0.0,0,0,43,7,77,0,30,0,0,0,0,4,6,0,3.42,0,0,0,1,0,1,10,0.14,87.5,35,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,61,0
Valynce Te Whare,4,Centre,80,4,1,0,0,0,0.0,0,0,56,14,161,0,60,2,0,0,0,9,0,0,4.19,1,9,0,0,0,3,15,0.21,80.0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tesi Niu,5,Winger,80,0,0,0,0,0,0.0,0,0,29,18,107,12,30,1,0,0,0,2,0,0,4.14,0,0,0,1,0,3,20,0.17,80.0,4,1,0,1,2,1,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Isaiya Katoa,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,21,5,27,0,5,0,0,0,0,1,0,0,5.09,0,0,0,0,2,25,36,5.0,78.26,18,4,1,0,0,7,233,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Sean O'Sullivan,7,Halfback,80,0,0,0,0,0,0.0,0,0,37,9,51,0,15,0,0,0,0,0,0,0,4.45,1,9,0,2,6,40,56,4.44,81.25,26,4,2,0,0,10,331,1,1,2,0,0,0,0,2,2,0,1,0,1,0,0,0,80,0
Jesse Bromwich,8,Prop,44,0,0,0,0,0,0.0,0,0,29,10,110,11,47,0,0,0,0,0,9,0,3.62,0,0,0,0,0,0,10,0.0,89.66,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,23
Jeremy Marshall-King,9,Hooker,80,4,1,0,0,0,0.0,0,0,46,8,69,0,14,1,0,0,0,3,1,0,3.38,7,63,0,0,3,86,92,10.75,85.0,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Herman Ese'ese,10,Interchange,26,0,0,0,0,0,0.0,0,0,37,8,86,0,26,0,0,0,0,5,8,0,3.12,0,0,0,2,0,1,8,0.13,83.33,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
Felise Kaufusi,11,2nd Row,17,0,0,0,0,0,0.0,0,0,11,3,27,0,10,0,0,0,0,0,3,0,3.6,0,0,0,0,0,1,4,0.33,100.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
Kenneath Bromwich,12,2nd Row,54,0,0,0,0,0,0.0,0,0,33,9,68,14,24,0,0,0,0,0,8,0,3.42,0,0,0,1,1,5,14,0.56,78.57,33,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,24
Ray Stone,13,Lock,53,0,0,0,0,0,0.0,0,0,30,3,17,0,8,0,0,0,0,0,3,0,3.87,0,0,0,0,0,0,3,0.0,89.13,41,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,2
