Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
William Kennedy,1,Fullback,80,4,1,0,0,0,0.0,0,0,69,16,181,96,49,1,1,1,0,10,0,0,4.18,0,0,0,0,3,8,27,0.5,100.0,6,0,0,0,8,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Sione Katoa,2,Winger,80,0,0,0,0,0,0.0,0,0,33,14,138,0,57,0,0,0,0,5,5,0,3.78,0,0,1,2,0,6,21,0.43,66.67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Jesse Ramien,3,Centre,80,0,0,0,0,0,0.0,0,0,36,14,164,0,70,1,0,0,0,1,1,0,3.51,0,0,0,0,1,6,16,0.43,94.12,16,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
Connor Tracey,4,Centre,80,4,1,0,0,0,0.0,0,0,57,15,163,0,35,1,0,0,0,6,3,0,4.05,0,0,0,1,1,4,18,0.27,78.57,11,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Ronaldo Mulitalo,5,Winger,80,4,1,0,0,0,0.0,0,0,42,19,182,47,60,1,0,0,0,2,2,0,3.63,0,0,0,1,0,4,22,0.21,66.67,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Matt Moylan,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,49,17,142,0,25,0,1,1,0,2,2,0,3.86,1,12,0,1,1,33,42,1.94,92.31,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Nicholas Hynes,7,Halfback,80,10,0,4,4,1,100.0,0,0,82,19,181,0,1,1,1,0,0,3,1,0,0.0,0,0,0,0,1,58,80,3.05,100.0,15,0,0,0,0,19,556,2,8,2,0,0,1,0,2,2,0,0,0,0,0,0,0,80,0
Oregon Kaufusi,8,Prop,39,0,0,0,0,0,0.0,0,0,25,9,114,13,42,0,0,0,0,3,8,0,3.47,0,0,0,0,0,1,10,0.11,73.68,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
Blayke Brailey,9,Hooker,75,0,0,0,0,0,0.0,0,0,40,6,48,0,10,0,1,1,0,0,1,0,4.56,3,30,0,0,2,117,121,19.5,84.78,39,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75,0
Royce Hunt,10,Prop,37,4,1,0,0,0,0.0,0,0,47,10,118,0,45,1,0,0,0,6,10,0,4.23,0,0,0,1,0,0,11,0.0,84.21,16,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,14
Briton Nikora,11,2nd Row,80,0,0,0,0,0,0.0,0,0,51,13,118,0,35,0,0,0,0,0,12,0,3.68,0,0,0,2,1,3,16,0.23,90.48,38,3,1,0,0,1,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Teig Wilton,12,2nd Row,80,0,0,0,0,0,0.0,0,0,28,13,123,0,47,0,0,0,0,0,13,0,3.85,0,0,0,0,0,5,20,0.38,85.71,30,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,80,0
Dale Finucane,13,Lock,55,0,0,0,0,0,0.0,0,0,44,13,112,0,33,0,0,0,0,0,11,0,3.8,0,0,0,0,0,5,16,0.38,89.13,41,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,31,22
