Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Dylan Edwards,1,Fullback,80,0,0,0,0,0,0.0,0,0,60,27,275,93,74,1,0,0,0,12,1,0,3.25,1,8,0,1,1,26,49,0.96,50.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Sunia Turuva,2,Winger,80,4,1,0,0,0,0.0,0,0,51,20,213,27,66,1,0,0,0,4,0,0,4.21,0,0,0,0,1,1,23,0.05,85.71,6,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Tyrone Peachey,3,Centre,80,0,0,0,0,0,0.0,0,0,20,20,162,0,38,1,0,0,0,2,2,0,3.63,0,0,0,0,0,7,25,0.35,65.22,15,5,3,0,0,1,38,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,80,0
Stephen Crichton,4,Centre,80,0,0,0,0,0,0.0,0,0,44,16,172,0,56,0,0,0,0,6,2,0,3.74,0,0,0,0,0,7,21,0.44,73.91,17,5,1,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
Brian To'o,5,Winger,80,0,0,0,0,0,0.0,0,0,46,21,264,65,84,0,0,0,0,4,1,0,3.31,0,0,0,1,0,0,21,0.0,100.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jarome Luai,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,45,18,113,0,10,0,1,1,0,2,0,0,3.48,0,0,0,2,0,35,46,1.94,74.07,20,5,2,0,0,3,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0
Nathan Cleary,7,Halfback,80,11,1,2,2,1,100.0,1,0,106,27,208,6,15,3,0,0,0,6,0,0,3.62,0,0,0,3,10,63,94,2.33,84.21,16,2,1,0,1,19,543,1,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,80,0
Moses Leota,8,Prop,49,0,0,0,0,0,0.0,0,0,29,15,135,0,46,0,0,0,0,0,15,0,2.84,0,0,0,0,0,2,17,0.13,90.0,27,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,18,29
Mitch Kenny,9,Hooker,68,0,0,0,0,0,0.0,0,0,24,1,4,0,0,0,0,0,0,0,0,0,0.0,1,4,0,0,1,116,117,116.0,77.55,38,8,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,58,9
James Fisher-Harris,10,Prop,37,0,0,0,0,0,0.0,0,0,16,11,79,11,21,0,0,0,0,0,8,0,2.92,0,0,0,0,0,3,13,0.27,80.95,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,17
Scott Sorensen,11,2nd Row,80,0,0,0,0,0,0.0,0,0,55,12,116,0,43,0,1,0,0,1,12,0,2.9,0,0,0,1,0,3,16,0.25,92.11,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
Zac Hosking,12,2nd Row,62,0,0,0,0,0,0.0,0,0,56,13,87,0,29,0,0,0,0,4,12,0,3.43,0,0,0,1,1,3,16,0.23,94.87,37,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,62,0
Isaah Yeo,13,Lock,80,0,0,0,0,0,0.0,0,0,62,21,185,0,60,0,0,0,0,3,16,0,2.79,0,0,0,1,5,23,40,1.1,95.45,42,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
