Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
James Tedesco,1,Fullback,80,0,0,0,0,0,0.0,0,0,43,19,199,96,59,0,1,1,0,4,0,0,4.11,2,26,0,0,2,3,25,0.16,75.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
Daniel Tupou,2,Winger,80,0,0,0,0,0,0.0,0,0,27,19,198,32,71,0,0,0,0,0,0,0,3.7,0,0,0,1,0,1,20,0.05,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Joseph-Aukuso Suaalii,3,Centre,80,0,0,0,0,0,0.0,0,0,60,17,231,4,66,2,0,1,0,7,1,0,3.77,0,0,0,2,0,6,22,0.35,85.71,6,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,80,0
Joseph Manu,4,Centre,80,0,0,0,0,0,0.0,0,0,38,16,137,5,51,0,1,1,0,4,2,0,3.95,2,6,0,0,0,3,17,0.19,80.77,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Jaxson Paulo,5,Winger,80,8,2,0,0,0,0.0,0,0,48,19,166,1,50,2,0,0,0,1,0,0,3.85,0,0,0,0,0,6,26,0.32,100.0,5,0,0,0,0,2,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Luke Keary,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,44,8,52,0,11,0,1,0,0,0,0,0,4.52,0,0,0,0,2,32,43,4.0,100.0,23,0,0,0,0,7,228,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,80,0
Sam Walker,7,Halfback,80,12,1,2,3,2,66.67,0,0,69,8,110,0,17,1,0,0,0,1,1,0,3.24,2,53,0,0,0,42,59,5.25,100.0,25,0,0,0,0,12,380,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,80,0
Lindsay Collins,8,Prop,77,0,0,0,0,0,0.0,0,0,46,16,184,18,71,0,0,0,0,1,15,0,3.75,0,0,0,0,0,0,18,0.0,89.47,34,4,0,0,0,1,22,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,67,9
Brandon Smith,9,Hooker,26,0,0,0,0,0,0.0,0,0,11,1,10,0,2,0,0,0,0,0,0,0,2.72,1,10,0,0,0,40,42,40.0,100.0,9,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
Fletcher Baker,10,Prop,44,0,0,0,0,0,0.0,0,0,36,9,119,74,44,0,0,0,0,0,4,0,3.63,0,0,0,0,0,1,10,0.11,96.43,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16
Egan Butcher,11,2nd Row,80,0,0,0,0,0,0.0,0,0,44,10,108,0,39,0,0,0,0,2,10,0,3.95,0,0,0,0,0,2,13,0.2,94.74,36,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Nat Butcher,12,2nd Row,80,0,0,0,0,0,0.0,0,0,55,10,108,0,47,0,0,0,0,1,10,0,3.56,0,0,0,0,0,0,12,0.0,94.55,52,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,80,0
Jake Turpin,14,Interchange,54,0,0,0,0,0,0.0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,77,77,77.0,93.75,30,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
