Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Nick Meaney,1,Fullback,84,8,1,2,2,0,100.0,0,0,47,17,208,125,43,1,1,0,0,2,1,0,2.72,2,35,0,0,0,16,31,0.94,57.14,4,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,84,0
Will Warbrick,2,Winger,84,0,0,0,0,0,0.0,0,0,29,17,130,0,31,0,0,0,0,1,0,0,2.56,1,9,0,0,0,3,19,0.18,80.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
Reimis Smith,3,Centre,84,0,0,0,0,0,0.0,0,0,21,9,85,0,24,0,0,0,0,2,1,0,2.35,0,0,0,0,0,4,11,0.44,72.22,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
Young Tonumaipea,4,Centre,71,4,1,0,0,0,0.0,0,0,44,14,134,0,37,2,0,0,0,6,0,0,3.04,2,9,0,1,0,6,14,0.43,45.45,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4
Xavier Coates,5,Winger,60,0,0,0,0,0,0.0,0,0,27,16,192,72,36,1,0,0,0,1,0,0,3.69,0,0,0,1,0,1,17,0.06,50.0,2,2,0,0,0,1,25,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,59,0
Cameron Munster,6,Five-Eighth,72,0,0,0,0,0,0.0,0,0,44,15,138,5,48,0,1,1,0,1,1,0,4.24,3,41,0,2,3,20,38,1.33,81.48,22,4,1,0,0,6,176,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27,43
Jahrome Hughes,7,Halfback,84,0,0,0,0,0,0.0,0,0,45,16,143,0,19,0,0,0,0,2,0,0,3.21,1,19,0,1,3,22,40,1.38,85.71,18,2,1,0,0,9,314,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,0
Nelson Asofa-Solomona,8,Prop,53,0,0,0,0,0,0.0,0,0,53,11,115,14,44,0,0,0,0,6,9,0,3.11,0,0,0,1,0,1,11,0.09,88.24,30,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24,23
Harry Grant,9,Hooker,84,4,1,0,0,0,0.0,0,0,76,10,72,0,7,1,0,0,0,2,1,0,4.11,8,59,0,0,1,110,121,11.0,89.39,59,4,3,0,1,4,100,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,84,0
Christian Welch,10,Prop,58,0,0,0,0,0,0.0,0,0,56,14,134,27,40,0,0,0,0,1,12,0,2.52,0,0,0,3,0,2,16,0.14,82.22,37,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32
Trent Loiero,11,2nd Row,84,0,0,0,0,0,0.0,0,0,45,14,115,0,39,0,0,0,0,1,14,0,3.03,0,0,0,1,0,2,16,0.14,92.68,38,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,84,0
Eliesa Katoa,12,2nd Row,84,0,0,0,0,0,0.0,0,0,39,12,117,0,49,0,0,0,0,0,12,0,2.91,0,0,0,0,1,0,13,0.0,91.3,42,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,84,0
Josh King,13,Lock,81,0,0,0,0,0,0.0,0,0,77,14,133,0,36,0,1,1,0,1,14,0,2.61,0,0,0,2,1,2,16,0.14,87.3,55,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
