Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
18,Sea Eagles,18,Roosters,16,Reuben Garrick,0
18,Sea Eagles,18,Roosters,16,Jason Saab,0
18,Sea Eagles,18,Roosters,16,Brad Parker,0
18,Sea Eagles,18,Roosters,16,Tolutau Koula,0
18,Sea Eagles,18,Roosters,16,Christian Tuipulotu,0
18,Sea Eagles,18,Roosters,16,Joshua Schuster,0
18,Sea Eagles,18,Roosters,16,Daly Cherry-Evans captain,0
18,Sea Eagles,18,Roosters,16,Taniela Paseka,0
18,Sea Eagles,18,Roosters,16,Lachlan Croker,0
18,Sea Eagles,18,Roosters,16,Toafofoa Sipley,0
18,Sea Eagles,18,Roosters,16,Haumole Olakau'atu,0
18,Sea Eagles,18,Roosters,16,Kelma Tuilagi,0
18,Sea Eagles,18,Roosters,16,Jake Trbojevic,0
18,Sea Eagles,18,Roosters,16,James Tedesco captain,0
18,Sea Eagles,18,Roosters,16,Daniel Tupou,0
18,Sea Eagles,18,Roosters,16,Joseph Manu,1
18,Sea Eagles,18,Roosters,16,Corey Allan,0
18,Sea Eagles,18,Roosters,16,Fetalaiga Pauga,0
18,Sea Eagles,18,Roosters,16,Luke Keary,0
18,Sea Eagles,18,Roosters,16,Sandon Smith,0
18,Sea Eagles,18,Roosters,16,Jared Waerea-Hargreaves,0
18,Sea Eagles,18,Roosters,16,Jake Turpin,0
18,Sea Eagles,18,Roosters,16,Lindsay Collins,0
18,Sea Eagles,18,Roosters,16,Victor Radley,0
18,Sea Eagles,18,Roosters,16,Nat Butcher,0
18,Sea Eagles,18,Roosters,16,Nathan Brown,0
