Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
12,Dragons,24,Roosters,22,Tyrell Sloan,0
12,Dragons,24,Roosters,22,Mathew Feagai,1
12,Dragons,24,Roosters,22,Mosese Suli,1
12,Dragons,24,Roosters,22,Zac Lomax,0
12,Dragons,24,Roosters,22,Mikaele Ravalawa,0
12,Dragons,24,Roosters,22,Talatau Amone,0
12,Dragons,24,Roosters,22,Ben Hunt captain,0
12,Dragons,24,Roosters,22,Jack De Belin,0
12,Dragons,24,Roosters,22,Jacob Liddle,0
12,Dragons,24,Roosters,22,Blake Lawrie,0
12,Dragons,24,Roosters,22,Jaydn Su'a,1
12,Dragons,24,Roosters,22,Ben Murdoch-Masila,0
12,Dragons,24,Roosters,22,Francis Molo,0
12,Dragons,24,Roosters,22,James Tedesco captain,0
12,Dragons,24,Roosters,22,Corey Allan,0
12,Dragons,24,Roosters,22,Joseph-Aukuso Suaalii,0
12,Dragons,24,Roosters,22,Billy Smith,0
12,Dragons,24,Roosters,22,Jaxson Paulo,0
12,Dragons,24,Roosters,22,Luke Keary,2
12,Dragons,24,Roosters,22,Drew Hutchison,0
12,Dragons,24,Roosters,22,Lindsay Collins,0
12,Dragons,24,Roosters,22,Jake Turpin,0
12,Dragons,24,Roosters,22,Matthew Lodge,0
12,Dragons,24,Roosters,22,Egan Butcher,0
12,Dragons,24,Roosters,22,Sitili Tupouniua,0
12,Dragons,24,Roosters,22,Victor Radley,0
