Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Blake Taaffe,1,Fullback,80,6,0,3,5,0,60.0,0,0,19,13,77,30,21,0,0,0,0,0,0,0,3.45,1,10,0,0,1,11,24,0.85,50.0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0
Alex Johnston,2,Winger,80,8,2,0,0,0,0.0,0,0,36,7,65,30,2,2,0,0,0,2,0,0,4.12,1,5,0,0,0,4,13,0.57,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Isaiah Tass,3,Centre,80,4,1,0,0,0,0.0,0,0,62,17,163,0,39,1,2,2,0,3,0,0,4.75,0,0,0,0,1,6,21,0.35,100.0,11,0,0,0,1,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Taane Milne,5,Winger,80,0,0,0,0,0,0.0,0,0,24,12,80,0,29,0,0,0,0,0,0,0,4.03,0,0,0,0,0,0,12,0.0,100.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Cody Walker,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,42,11,59,0,0,0,2,3,0,0,0,0,6.52,0,0,0,0,2,36,47,3.27,88.24,15,1,1,0,0,10,227,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,0,80,0
Lachlan Ilias,7,Halfback,80,0,0,0,0,0,0.0,0,0,32,16,98,0,3,0,0,0,0,0,0,0,4.04,0,0,0,1,4,30,42,1.88,75.0,15,5,0,0,0,10,283,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tevita Tatola,8,Prop,48,0,0,0,0,0,0.0,0,0,41,13,141,0,57,0,0,0,0,0,13,0,3.45,0,0,0,0,0,0,13,0.0,96.67,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24
Damien Cook,9,Hooker,80,4,1,0,0,0,0.0,0,0,60,2,15,0,6,0,0,0,0,0,0,0,4.34,2,15,0,0,1,111,116,55.5,92.86,52,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Hame Sele,10,Prop,48,0,0,0,0,0,0.0,0,0,31,12,129,28,52,0,0,0,0,0,10,0,3.34,0,0,0,0,0,0,12,0.0,85.29,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,24
Michael Chee Kam,11,Interchange,56,0,0,0,0,0,0.0,0,0,23,8,50,0,17,0,0,0,0,0,8,0,3.65,0,0,0,0,0,0,8,0.0,92.31,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,0
Jacob Host,12,2nd Row,59,0,0,0,0,0,0.0,0,0,24,8,74,0,33,0,0,0,0,0,8,0,3.78,0,0,0,0,0,2,10,0.25,83.33,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
Liam Knight,13,Lock,19,0,0,0,0,0,0.0,0,0,22,4,51,0,24,0,0,0,0,0,4,0,3.55,0,0,0,0,0,1,5,0.25,94.44,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Jed Cartwright,14,Centre,79,4,1,0,0,0,0.0,0,0,32,9,106,4,29,1,0,0,0,2,0,0,3.57,0,0,0,0,0,5,12,0.56,80.0,16,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,78,0
