Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Daine Laurie,1,Fullback,80,4,1,0,0,0,0.0,0,0,50,22,219,60,75,1,1,0,0,6,0,0,3.93,3,50,0,0,0,19,42,0.86,100.0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
David Nofoaluma,2,Winger,80,0,0,0,0,0,0.0,0,0,39,15,133,60,37,0,0,0,0,5,1,0,3.7,2,19,0,3,0,7,19,0.47,75.0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Brent Naden,3,Centre,80,0,0,0,0,0,0.0,0,0,50,16,203,4,63,1,0,0,0,6,0,0,4.71,0,0,0,3,1,4,17,0.25,77.78,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Tommy Talau,4,Centre,78,0,0,0,0,0,0.0,0,0,16,8,67,12,26,0,0,0,0,3,0,0,3.78,0,0,0,1,0,5,16,0.63,66.67,8,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,77,0
Charlie Staines,5,Winger,80,0,0,0,0,0,0.0,0,0,23,16,156,16,52,0,0,0,0,1,0,0,3.82,4,43,0,3,2,12,26,0.75,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Adam Doueihi,6,Five-Eighth,80,6,1,0,2,1,33.33,0,0,64,14,167,0,42,1,1,1,0,6,0,0,4.55,0,0,0,1,3,34,53,2.43,70.0,14,6,0,0,0,11,305,2,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,80,0
Luke Brooks,7,Halfback,80,0,0,0,0,0,0.0,0,0,28,19,192,14,23,1,0,0,0,1,0,0,4.34,0,0,0,1,8,41,54,2.16,57.14,8,6,0,1,0,4,39,1,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,80,0
Stefano Utoikamanu,8,Prop,49,0,0,0,0,0,0.0,0,0,32,12,95,0,31,0,0,0,0,1,11,0,3.68,0,0,0,0,0,2,13,0.17,96.15,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,26
Apisai Koroisau,9,Interchange,46,0,0,0,0,0,0.0,0,0,15,4,40,0,2,0,0,0,0,0,0,0,4.24,1,14,0,0,2,60,60,15.0,76.67,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
David Klemmer,10,Prop,65,0,0,0,0,0,0.0,0,0,65,19,186,0,72,0,0,0,0,3,17,0,4.24,0,0,0,2,2,11,28,0.58,100.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,12
Isaiah Papali'i,11,2nd Row,80,0,0,0,0,0,0.0,0,0,60,17,160,13,53,0,0,0,0,4,14,0,4.98,0,0,0,4,0,5,22,0.29,96.3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,80,0
Shawn Blore,12,2nd Row,18,0,0,0,0,0,0.0,0,0,13,3,33,0,10,0,0,0,0,0,3,0,3.38,0,0,0,0,0,0,3,0.0,100.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Joe Ofahengaue,13,Interchange,30,0,0,0,0,0,0.0,0,0,44,12,122,0,42,0,0,0,0,8,11,0,3.86,0,0,0,1,1,3,14,0.25,80.0,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
