Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Alofiana Khan-Pereira,2,Winger,80,8,2,0,0,0,0.0,0,0,48,10,145,13,25,2,0,0,0,3,0,0,3.57,1,8,0,0,0,0,13,0.0,75.0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,80,0
Brian Kelly,3,Centre,65,0,0,0,0,0,0.0,0,0,30,9,83,0,20,1,0,1,0,2,0,0,4.23,0,0,0,0,0,11,19,1.22,76.0,19,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,49,15
Aaron Schoupp,4,Interchange,15,0,0,0,0,0,0.0,0,0,7,5,40,0,10,0,0,0,0,1,0,0,3.42,0,0,0,0,0,2,6,0.4,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Phillip Sami,5,Winger,80,4,1,0,0,0,0.0,0,0,41,20,229,7,53,1,0,0,0,4,3,0,3.72,0,0,0,0,1,2,22,0.1,66.67,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,80,0
Kieran Foran,6,Five-Eighth,80,0,0,0,0,0,0.0,0,0,15,4,26,0,2,0,0,0,0,0,0,0,5.56,0,0,0,0,0,27,30,6.75,72.22,26,7,3,0,0,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Tanah Boyd,7,Halfback,80,12,1,2,4,2,66.67,0,0,50,3,24,0,0,1,1,0,0,2,0,0,0.0,0,0,0,0,0,26,43,8.67,75.0,18,5,1,0,0,14,437,2,4,2,0,0,1,0,1,1,0,1,0,0,0,0,0,80,0
Moeaki Fotuaika,8,Prop,65,0,0,0,0,0,0.0,0,0,51,15,121,22,43,0,1,1,0,1,12,0,3.41,0,0,0,0,0,6,21,0.4,92.11,35,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,51,13
Sam Verrills,9,Hooker,80,0,0,0,0,0,0.0,0,0,36,3,24,0,2,0,0,0,0,0,0,0,5.06,3,24,0,0,0,87,91,29.0,88.37,38,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,80,0
Tino Fa'asuamaleaui,10,Interchange,50,0,0,0,0,0,0.0,0,0,41,15,161,14,72,0,1,0,0,1,14,0,3.71,0,0,0,2,0,0,19,0.0,83.33,25,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,41,8
David Fifita,11,2nd Row,80,0,0,0,0,0,0.0,0,0,49,13,97,0,41,0,0,0,0,6,13,0,4.43,0,0,0,2,0,2,14,0.15,83.87,26,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
Klese Haas,12,2nd Row,80,0,0,0,0,0,0.0,0,0,32,1,7,0,3,0,0,0,0,0,1,0,4.76,0,0,0,0,0,0,1,0.0,94.74,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
Isaac Liu,13,Lock,38,0,0,0,0,0,0.0,0,0,33,12,100,29,25,0,1,1,0,0,7,0,3.79,0,0,0,0,3,5,16,0.42,76.19,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13
Jayden Campbell,14,Fullback,80,0,0,0,0,0,0.0,0,0,46,15,167,45,33,3,1,0,0,7,0,0,3.21,0,0,0,0,2,15,30,1.0,66.67,4,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
