Player,Number,Position,MinsPlayed,Points,Tries,Conversions,Conversion Attempts,PenaltyGoals,Goal ConversionRate,1 Point FieldGoals,2 Point FieldGoals,TotalPoints,AllRuns,All RunMetres,Kick ReturnMetres,Post ContactMetres,LineBreaks,Line BreakAssists,TryAssists,Line EngagedRuns,TackleBreaks,HitUps,Play TheBall,Average Play The BallSpeed,Dummy HalfRuns,Dummy Half RunMetres,One on OneSteal,Offloads,DummyPasses,Passes,Receipts,Passes To RunRatio,Tackle Efficiency,TacklesMade,MissedTackles,Ineffective Tackles,Intercepts,KicksDefused,Kicks,KickingMetres,Forced DropOuts,BombKicks,Grubbers,40/20,20/40,Cross FieldKicks,KickedDead,Errors,Handling Errors,One on OneLost,Penalties,Ruck Infringements,Inside 10Metres,OnReport,SinBins,SendOffs,StintOne,StintTwo
Kodi Nikorima,1,Fullback,80,4,1,0,0,0,0.0,0,0,66,15,134,41,11,2,3,1,0,6,0,0,3.76,2,19,0,1,3,28,39,1.87,87.5,7,1,0,0,1,2,63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Jamayne Isaako,2,Winger,80,2,0,1,3,0,33.33,0,0,29,17,144,14,50,0,0,0,0,2,0,0,3.0,0,0,0,0,0,9,25,0.53,80.0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Euan Aitken,3,Centre,80,0,0,0,0,0,0.0,0,0,60,19,154,0,36,1,0,0,0,12,0,0,2.97,0,0,0,1,0,3,20,0.16,81.25,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
Hamiso Tabuai-Fidow,4,Centre,80,4,1,0,0,0,0.0,0,0,38,15,119,2,29,1,0,0,0,5,0,0,3.21,0,0,0,0,1,9,21,0.6,66.67,10,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
Isaiya Katoa,6,Interchange,23,0,0,0,0,0,0.0,0,0,18,1,8,0,4,0,0,0,0,0,1,0,5.8,0,0,0,0,0,34,35,34.0,93.33,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Sean O'Sullivan,7,Halfback,80,0,0,0,0,0,0.0,0,0,34,12,67,0,3,0,0,0,0,2,0,0,3.15,1,6,0,0,2,53,67,4.42,75.68,28,7,2,0,1,11,342,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,80,0
Jesse Bromwich,8,Prop,35,0,0,0,0,0,0.0,0,0,42,9,76,0,24,0,0,0,0,1,8,0,2.92,0,0,0,1,0,2,10,0.22,91.18,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17
Harrison Graham,9,Hooker,57,0,0,0,0,0,0.0,0,0,49,4,29,2,8,0,0,0,0,0,0,0,3.29,3,27,0,0,2,70,74,17.5,94.34,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6
Kenneath Bromwich,10,Interchange,45,0,0,0,0,0,0.0,0,0,37,15,125,0,43,0,0,0,0,1,14,0,3.24,0,0,0,0,1,5,19,0.33,92.59,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Felise Kaufusi,11,2nd Row,80,0,0,0,0,0,0.0,0,0,49,15,131,0,43,0,1,0,0,1,15,0,3.64,0,0,0,0,0,5,20,0.33,92.5,37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,80,0
Connelly Lemuelu,12,2nd Row,80,4,1,0,0,0,0.0,0,0,59,12,118,0,41,1,0,0,0,6,11,0,3.34,1,7,0,0,0,4,17,0.33,82.76,24,1,4,0,0,2,29,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,80,0
Ray Stone,13,Lock,47,0,0,0,0,0,0.0,0,0,33,4,34,0,8,1,0,0,0,0,4,0,3.38,0,0,0,1,0,2,6,0.5,82.05,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19
Herman Ese'ese,14,Interchange,33,0,0,0,0,0,0.0,0,0,43,14,132,59,36,0,0,0,0,4,10,0,3.72,0,0,0,1,0,4,17,0.29,100.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0
