Round_Number,Home_Team,Home_Score,Away_Team,Away_Score,Player,Tries
16,Eels,34,Sea Eagles,4,Clinton Gutherson captain,0
16,Eels,34,Sea Eagles,4,Maika Sivo,0
16,Eels,34,Sea Eagles,4,Will Penisini,0
16,Eels,34,Sea Eagles,4,Bailey Simonsson,2
16,Eels,34,Sea Eagles,4,Sean Russell,0
16,Eels,34,Sea Eagles,4,Ryan Matterson,0
16,Eels,34,Sea Eagles,4,Daejarn Asi,0
16,Eels,34,Sea Eagles,4,Reagan Campbell-Gillard,0
16,Eels,34,Sea Eagles,4,Brendan Hands,0
16,Eels,34,Sea Eagles,4,Ofahiki Ogden,1
16,Eels,34,Sea Eagles,4,Bryce Cartwright,0
16,Eels,34,Sea Eagles,4,Andrew Davey,0
16,Eels,34,Sea Eagles,4,J'maine Hopgood,1
16,Eels,34,Sea Eagles,4,Kaeo Weekes,0
16,Eels,34,Sea Eagles,4,Jason Saab,0
16,Eels,34,Sea Eagles,4,Tolutau Koula,0
16,Eels,34,Sea Eagles,4,Reuben Garrick,0
16,Eels,34,Sea Eagles,4,Christian Tuipulotu,1
16,Eels,34,Sea Eagles,4,Joshua Schuster,0
16,Eels,34,Sea Eagles,4,Jake Arthur,0
16,Eels,34,Sea Eagles,4,Taniela Paseka,0
16,Eels,34,Sea Eagles,4,Lachlan Croker captain,0
16,Eels,34,Sea Eagles,4,Toafofoa Sipley,0
16,Eels,34,Sea Eagles,4,Haumole Olakau'atu,0
16,Eels,34,Sea Eagles,4,Ethan Bullemor,0
16,Eels,34,Sea Eagles,4,Sean Keppie,0
